xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
4.2,0,-0.010205,-0.014409,-0.990242,0.086,0.05
4.21,0,-0.00995,-0.013288,-0.989274,0.039,0.05
4.22,0,-0.00916,-0.012549,-0.990191,0.022,0.062
4.23,0,-0.00888,-0.012422,-0.991592,0.04,0.053
4.24,0,-0.008345,-0.012931,-0.991771,0.081,0.05
4.25,0,-0.008421,-0.013059,-0.992051,0.122,0.042
4.26,0,-0.009084,-0.012855,-0.993249,0.154,0.04
4.27,0,-0.009848,-0.012804,-0.993937,0.112,0.028
4.28,0,-0.010001,-0.012192,-0.994242,0.056,0.013
4.29,0,-0.009695,-0.012039,-0.995414,0.057,-0.002
4.3,0,-0.009823,-0.013466,-0.997937,0.084,-0.005
4.31,0,-0.010179,-0.015556,-0.999109,0.098,-0.005
4.32,0,-0.010561,-0.016294,-0.998447,0.092,0.007
4.33,0,-0.010026,-0.016065,-0.997325,0.042,0.042
4.34,0,-0.009058,-0.014868,-0.996077,0.042,0.106
4.35,0,-0.008549,-0.013772,-0.994599,0.081,0.112
4.36,0,-0.007759,-0.012753,-0.994089,0.09,0.086
4.37,0,-0.006867,-0.012141,-0.99465,0.066,0.068
4.38,0,-0.006179,-0.012141,-0.995618,0.06,0.089
4.39,0,-0.006561,-0.012472,-0.99572,0.06,0.095
4.4,0,-0.0073,-0.012957,-0.995389,0.092,0.107
4.41,0,-0.007555,-0.01367,-0.995312,0.092,0.11
4.42,0,-0.00758,-0.013925,-0.996026,0.054,0.11
4.43,0,-0.00758,-0.013645,-0.996612,0.057,0.098
4.44,0,-0.007173,-0.012957,-0.996204,0.072,0.071
4.45,0,-0.007478,-0.011173,-0.996179,0.051,0.033
4.46,0,-0.008396,-0.010663,-0.995899,0.033,0.037
4.47,0,-0.009211,-0.012065,-0.995007,0.086,0.072
4.48,0,-0.009568,-0.013848,-0.994803,0.148,0.08
4.49,0,-0.009823,-0.014001,-0.993886,0.136,0.068
4.5,0,-0.009874,-0.013237,-0.99172,0.086,0.077
4.51,0,-0.009874,-0.012855,-0.990522,0.095,0.092
4.52,0,-0.009874,-0.0126,-0.991873,0.124,0.095
4.53,0,-0.009874,-0.012447,-0.994803,0.13,0.095
4.54,0,-0.009874,-0.012116,-0.997071,0.074,0.071
4.55,0,-0.00967,-0.011734,-0.997886,0.028,0.045
4.56,0,-0.009619,-0.011759,-0.997988,0.008,0.016
4.57,0,-0.009619,-0.012396,-0.997376,0.037,-0.002
4.58,0,-0.009823,-0.012957,-0.996306,0.033,-0.005
4.59,0,-0.009975,-0.012651,-0.996383,0.042,-0.005
4.6,0,-0.009084,-0.012447,-0.996255,0.089,0.019
4.61,0,-0.007835,-0.013339,-0.994777,0.156,0.045
4.62,0,-0.00809,-0.014383,-0.993707,0.17,0.042
4.63,0,-0.009135,-0.014383,-0.993835,0.106,0.004
4.64,0,-0.009364,-0.013925,-0.994217,0.042,-0.025
4.65,0,-0.009058,-0.013008,-0.993274,0.03,0.014
4.66,0,-0.00837,-0.012192,-0.992408,-0.002,0.069
4.67,0,-0.007402,-0.011835,-0.992765,-0.01,0.092
4.68,0,-0.00679,-0.012294,-0.992382,0.034,0.083
4.69,0,-0.006689,-0.012727,-0.99144,0.101,0.068
4.7,0,-0.00679,-0.013109,-0.991643,0.159,0.065
4.71,0,-0.00702,-0.013492,-0.992765,0.206,0.053
4.72,0,-0.007071,-0.013466,-0.993835,0.215,0.062
4.73,0,-0.007173,-0.013135,-0.993427,0.179,0.089
4.74,0,-0.007198,-0.012651,-0.992663,0.126,0.095
4.75,0,-0.007402,-0.011835,-0.993427,0.127,0.095
4.76,0,-0.007555,-0.011453,-0.994166,0.162,0.095
4.77,0,-0.007784,-0.011708,-0.993784,0.17,0.083
4.78,0,-0.008141,-0.0126,-0.991618,0.15,0.068
4.79,0,-0.009135,-0.013109,-0.988662,0.133,0.045
4.8,0,-0.010383,-0.012676,-0.987337,0.154,0.016
4.81,0,-0.01074,-0.011835,-0.988993,0.148,0.01
4.82,0,-0.010358,-0.011759,-0.992815,0.089,0.022
4.83,0,-0.00995,-0.012294,-0.996714,0.019,0.069
4.84,0,-0.009466,-0.012727,-0.99809,-0.031,0.124
4.85,0,-0.009058,-0.013008,-0.99651,-0.04,0.123
4.86,0,-0.008676,-0.013364,-0.993835,0.028,0.1
4.87,0,-0.008294,-0.013543,-0.992663,0.101,0.083
4.88,0,-0.0073,-0.013874,-0.993121,0.139,0.08
4.89,0,-0.006561,-0.013339,-0.994497,0.121,0.08
4.9,0,-0.00623,-0.012574,-0.995618,0.095,0.08
4.91,0,-0.006077,-0.012422,-0.996026,0.054,0.056
4.92,0,-0.006051,-0.013543,-0.995873,0.057,0.018
4.93,0,-0.006867,-0.01525,-0.996637,0.092,-0.002
4.94,0,-0.008294,-0.015708,-0.997045,0.092,0.007
4.95,0,-0.009211,-0.014613,-0.995262,0.078,0.042
4.96,0,-0.009058,-0.013721,-0.993886,0.075,0.062
4.97,0,-0.008166,-0.013568,-0.995389,0.107,0.077
4.98,0,-0.007657,-0.013874,-0.996637,0.151,0.08
4.99,0,-0.007886,-0.013645,-0.995109,0.104,0.08
5,0,-0.007963,-0.013262,-0.991618,-0.002,0.08
5.01,0,-0.007657,-0.013186,-0.990038,-0.025,0.08
5.02,0,-0.007784,-0.01288,-0.991363,0.019,0.08
5.03,0,-0.008752,-0.012294,-0.993478,0.078,0.068
5.04,0,-0.009695,-0.012472,-0.994319,0.09,0.033
5.05,0,-0.00967,-0.012753,-0.994013,0.042,0.001
5.06,0,-0.009109,-0.012804,-0.993401,0.054,-0.005
5.07,0,-0.008574,-0.013008,-0.994497,0.116,0.051
5.08,0,-0.008268,-0.013364,-0.998166,0.218,0.109
5.09,0,-0.008829,-0.013237,-1.000944,0.308,0.112
5.1,0,-0.009186,-0.013084,-0.999491,0.305,0.086
5.11,0,-0.008727,-0.01316,-0.994421,0.22,0.068
5.12,0,-0.007784,-0.013186,-0.990726,0.088,0.065
5.13,0,-0.007478,-0.013696,-0.990904,0.036,0.077
5.14,0,-0.007861,-0.01474,-0.992026,0.066,0.08
5.15,0,-0.009084,-0.015173,-0.992459,0.143,0.08
5.16,0,-0.010689,-0.014409,-0.992306,0.192,0.056
5.17,0,-0.011122,-0.014307,-0.992765,0.168,0.03
5.18,0,-0.010434,-0.014842,-0.994421,0.092,0.045
5.19,0,-0.009746,-0.014358,-0.996332,0.039,0.05
5.2,0,-0.009924,-0.012778,-0.997631,0.022,0.03
5.21,0,-0.009899,-0.012218,-0.997555,0.04,0.013
5.22,0,-0.009364,-0.013186,-0.994726,0.101,0.034
5.23,0,-0.009338,-0.013746,-0.990267,0.083,0.06
5.24,0,-0.009364,-0.013313,-0.987694,0.007,0.089
5.25,0,-0.009262,-0.013084,-0.988713,-0.034,0.095
5.26,0,-0.009237,-0.013772,-0.992637,0.008,0.083
5.27,0,-0.009237,-0.014664,-0.996485,0.064,0.068
5.28,0,-0.009237,-0.015148,-0.997835,0.095,0.053
5.29,0,-0.008931,-0.01502,-0.99758,0.1,0.05
5.3,0,-0.008956,-0.014664,-0.997173,0.112,0.05
5.31,0,-0.009695,-0.014282,-0.996383,0.095,0.05
5.32,0,-0.010485,-0.014205,-0.994166,0.022,0.05
5.33,0,-0.01074,-0.013899,-0.991414,-0.039,0.05
5.34,0,-0.010052,-0.013008,-0.990446,-0.006,0.074
5.35,0,-0.008752,-0.011886,-0.992077,0.093,0.08
5.36,0,-0.007963,-0.010944,-0.995058,0.195,0.08
5.37,0,-0.009058,-0.010358,-0.995695,0.203,0.08
5.38,0,-0.011198,-0.010358,-0.993249,0.144,0.08
5.39,0,-0.011759,-0.011504,-0.991108,0.13,0.08
5.4,0,-0.010052,-0.013211,-0.991032,0.154,0.08
5.41,0,-0.007886,-0.013568,-0.992331,0.148,0.08
5.42,0,-0.006434,-0.01316,-0.993656,0.133,0.08
5.43,0,-0.006383,-0.012651,-0.994625,0.154,0.068
5.44,0,-0.006943,-0.012447,-0.994803,0.16,0.045
5.45,0,-0.007682,-0.012523,-0.99358,0.136,0.06
5.46,0,-0.008345,-0.013262,-0.992459,0.086,0.089
5.47,0,-0.009186,-0.014154,-0.992866,0.087,0.107
5.48,0,-0.010485,-0.014842,-0.994446,0.11,0.098
5.49,0,-0.011785,-0.014358,-0.995618,0.139,0.095
5.5,0,-0.01153,-0.01288,-0.996128,0.133,0.115
5.51,0,-0.010281,-0.011937,-0.996612,0.118,0.144
5.52,0,-0.009084,-0.01209,-0.99651,0.071,0.138
5.53,0,-0.009262,-0.012065,-0.995134,0.036,0.091
5.54,0,-0.009772,-0.012039,-0.99307,0.022,0.036
5.55,0,-0.00967,-0.012345,-0.99172,0.02,-0.019
5.56,0,-0.009415,-0.013339,-0.992,0.04,-0.066
5.57,0,-0.009262,-0.013772,-0.992841,0.057,-0.051
5.58,0,-0.009033,-0.012498,-0.993529,0.072,0.011
5.59,0,-0.008982,-0.01074,-0.993962,0.087,0.045
5.6,0,-0.008982,-0.010893,-0.99465,0.09,0.05
5.61,0,-0.00837,-0.012957,-0.995007,0.066,0.086
5.62,0,-0.008523,-0.014664,-0.993937,0.048,0.127
5.63,0,-0.008803,-0.015173,-0.992535,0.081,0.171
5.64,0,-0.00865,-0.015224,-0.991949,0.098,0.156
5.65,0,-0.008803,-0.015632,-0.992178,0.092,0.118
5.66,0,-0.00865,-0.015632,-0.993376,0.066,0.062
5.67,0,-0.00809,-0.013976,-0.994166,0.06,0.03
5.68,0,-0.007351,-0.011632,-0.993172,0.072,0.025
5.69,0,-0.007402,-0.009924,-0.991465,0.075,0.037
5.7,0,-0.007759,-0.009823,-0.990599,0.019,0.048
5.71,0,-0.007224,-0.010893,-0.990981,-0.039,0.062
5.72,0,-0.005746,-0.012778,-0.99121,-0.042,0.101
5.73,0,-0.004905,-0.014307,-0.991643,0.008,0.118
5.74,0,-0.005899,-0.014587,-0.992357,0.076,0.112
5.75,0,-0.008319,-0.013772,-0.992612,0.11,0.062
5.76,0,-0.011097,-0.012447,-0.991516,0.103,0.006
5.77,0,-0.012574,-0.011759,-0.989809,0.124,-0.005
5.78,0,-0.011683,-0.012065,-0.990879,0.154,0.031
5.79,0,-0.010281,-0.01288,-0.994497,0.112,0.06
5.8,0,-0.009491,-0.01367,-0.996841,0.056,0.065
5.81,0,-0.008752,-0.013517,-0.996816,0.081,0.077
5.82,0,-0.008599,-0.013441,-0.995695,0.122,0.068
5.83,0,-0.009415,-0.014664,-0.994828,0.142,0.065
5.84,0,-0.010536,-0.015479,-0.99386,0.133,0.065
5.85,0,-0.010663,-0.014282,-0.992841,0.162,0.077
5.86,0,-0.009823,-0.012116,-0.992331,0.206,0.08
5.87,0,-0.009313,-0.011453,-0.991338,0.179,0.068
5.88,0,-0.009338,-0.012523,-0.99121,0.082,0.053
5.89,0,-0.009874,-0.013415,-0.99307,0.016,0.042
5.9,0,-0.010307,-0.013568,-0.994548,0.025,-0.008
5.91,0,-0.010077,-0.013262,-0.995211,0.098,-0.04
5.92,0,-0.009084,-0.013084,-0.995414,0.159,-0.013
5.93,0,-0.007733,-0.013364,-0.996561,0.138,0.039
5.94,0,-0.006841,-0.014562,-0.997351,0.086,0.098
5.95,0,-0.006689,-0.014944,-0.996969,0.019,0.142
5.96,0,-0.007096,-0.013543,-0.996332,-0.063,0.126
5.97,0,-0.007402,-0.011555,-0.995491,-0.092,0.076
5.98,0,-0.007555,-0.01074,-0.993886,-0.015,0.045
5.99,0,-0.00809,-0.011249,-0.992102,0.049,0.028
6,0,-0.009135,-0.012014,-0.991236,0.048,0.037
6.01,0,-0.010383,-0.012371,-0.992229,0.001,0.04
6.02,0,-0.010638,-0.012727,-0.995058,0.002,0.048
6.03,0,-0.009619,-0.013313,-0.997937,0.017,0.05
6.04,0,-0.007937,-0.014154,-0.997682,0.02,0.05
6.05,0,-0.00758,-0.013925,-0.995236,0.028,0.05
6.06,0,-0.008396,-0.01209,-0.99437,0.078,0.086
6.07,0,-0.009109,-0.010842,-0.994905,0.154,0.107
6.08,0,-0.008727,-0.011249,-0.994854,0.182,0.098
6.09,0,-0.007988,-0.01232,-0.994191,0.129,0.051
6.1,0,-0.007835,-0.012549,-0.993427,0.095,0.028
6.11,0,-0.008752,-0.011835,-0.993274,0.098,0.025
6.12,0,-0.010103,-0.011148,-0.994395,0.092,0.025
6.13,0,-0.010995,-0.010816,-0.996612,0.078,0.025
6.14,0,-0.011046,-0.011275,-0.999135,0.075,0.013
6.15,0,-0.009899,-0.012829,-1.000459,0.019,-0.002
6.16,0,-0.008294,-0.014001,-0.999236,-0.075,0.007
6.17,0,-0.007861,-0.013594,-0.996943,-0.107,0.034
6.18,0,-0.008141,-0.012421,-0.995134,-0.062,0.084
6.19,0,-0.008523,-0.011249,-0.995211,-0.006,0.115
6.2,0,-0.008498,-0.010816,-0.996434,0.037,0.112
6.21,0,-0.007759,-0.011275,-0.998141,0.013,0.054
6.22,0,-0.007478,-0.01232,-0.99809,0.017,0.016
6.23,0,-0.00837,-0.013262,-0.996459,0.076,0.01
6.24,0,-0.010026,-0.014154,-0.994956,0.166,0.022
6.25,0,-0.011198,-0.014842,-0.994472,0.197,0.037
6.26,0,-0.011402,-0.014154,-0.99493,0.12,0.048
6.27,0,-0.010281,-0.012727,-0.995262,0.024,0.074
6.28,0,-0.008574,-0.01181,-0.994803,-0.007,0.068
6.29,0,-0.007606,-0.011657,-0.993758,0.022,0.045
6.3,0,-0.007147,-0.011759,-0.992815,0.054,0.06
6.31,0,-0.007071,-0.011785,-0.992943,0.072,0.089
6.32,0,-0.008294,-0.011988,-0.992714,0.051,0.095
6.33,0,-0.010026,-0.012651,-0.991516,0.013,0.107
6.34,0,-0.010893,-0.013415,-0.991134,0.049,0.11
6.35,0,-0.010409,-0.013466,-0.992026,0.092,0.086
6.36,0,-0.008829,-0.012625,-0.993886,0.112,0.068
6.37,0,-0.007657,-0.011402,-0.995414,0.071,0.053
6.38,0,-0.007249,-0.011147,-0.995797,0.048,0.03
6.39,0,-0.006892,-0.011657,-0.996536,0.045,-0.019
6.4,0,-0.006714,-0.011988,-0.997631,0.069,-0.03
6.41,0,-0.006994,-0.011734,-0.997555,0.107,-0.01
6.42,0,-0.007988,-0.010842,-0.995848,0.159,0.039
6.43,0,-0.009033,-0.010026,-0.995338,0.194,0.062
6.44,0,-0.009338,-0.009975,-0.996434,0.176,0.045
6.45,0,-0.010077,-0.011734,-0.996714,0.138,0.048
6.46,0,-0.010867,-0.014103,-0.994879,0.062,0.086
6.47,0,-0.011326,-0.014282,-0.991873,0.001,0.115
6.48,0,-0.010587,-0.012472,-0.991134,0.002,0.132
6.49,0,-0.009262,-0.011835,-0.991924,0.061,0.135
6.5,0,-0.008574,-0.013211,-0.992841,0.163,0.135
6.51,0,-0.007963,-0.014587,-0.993835,0.209,0.103
6.52,0,-0.007529,-0.014027,-0.99516,0.179,0.059
6.53,0,-0.007759,-0.013211,-0.995134,0.094,0.006
6.54,0,-0.008447,-0.013364,-0.993121,0.039,-0.005
6.55,0,-0.009109,-0.013746,-0.991414,0.042,0.039
6.56,0,-0.009746,-0.013313,-0.99172,0.101,0.074
6.57,0,-0.009874,-0.012574,-0.992688,0.171,0.104
6.58,0,-0.00916,-0.012218,-0.993198,0.185,0.142
6.59,0,-0.007759,-0.012065,-0.994191,0.165,0.174
6.6,0,-0.005822,-0.011326,-0.996663,0.148,0.2
6.61,0,-0.004497,-0.01074,-0.998548,0.109,0.193
6.62,0,-0.00437,-0.010638,-0.99837,0.08,0.158
6.63,0,-0.004701,-0.011453,-0.99702,0.075,0.126
6.64,0,-0.005491,-0.012371,-0.995695,0.095,0.112
6.65,0,-0.006587,-0.013058,-0.995338,0.112,0.098
6.66,0,-0.008243,-0.013797,-0.994905,0.103,0.071
6.67,0,-0.010026,-0.014256,-0.994701,0.056,0.021
6.68,0,-0.010995,-0.014333,-0.995287,0.033,-0.002
6.69,0,-0.010536,-0.014027,-0.99544,0.03,-0.005
6.7,0,-0.009772,-0.013237,-0.993503,0.042,-0.005
6.71,0,-0.009313,-0.012549,-0.990981,0.069,-0.005
6.72,0,-0.008727,-0.012523,-0.991796,0.087,0.007
6.73,0,-0.008599,-0.012957,-0.995389,0.134,0.054
6.74,0,-0.009211,-0.01316,-0.998039,0.189,0.089
6.75,0,-0.009772,-0.013186,-0.998294,0.2,0.083
6.76,0,-0.00967,-0.01339,-0.998243,0.156,0.056
6.77,0,-0.009109,-0.014358,-0.998039,0.101,0.018
6.78,0,-0.007861,-0.015097,-0.996153,0.09,0.034
6.79,0,-0.006663,-0.014409,-0.993452,0.066,0.084
6.8,0,-0.006638,-0.012778,-0.992994,0.048,0.127
6.81,0,-0.008217,-0.011912,-0.994956,0.101,0.159
6.82,0,-0.010026,-0.012294,-0.996561,0.171,0.141
6.83,0,-0.010077,-0.013339,-0.996841,0.209,0.123
6.84,0,-0.009084,-0.014383,-0.995924,0.179,0.112
6.85,0,-0.008854,-0.013772,-0.994574,0.094,0.11
6.86,0,-0.00967,-0.012651,-0.992968,0.031,0.086
6.87,0,-0.010791,-0.01181,-0.992229,0.02,0.048
6.88,0,-0.010714,-0.011759,-0.993249,0.076,0.048
6.89,0,-0.009619,-0.0126,-0.994548,0.146,0.086
6.9,0,-0.009364,-0.013721,-0.994089,0.168,0.095
6.91,0,-0.009364,-0.01395,-0.992892,0.106,0.051
6.92,0,-0.00865,-0.013339,-0.992637,0.09,-0.016
6.93,0,-0.007657,-0.01288,-0.992943,0.11,-0.03
6.94,0,-0.007759,-0.013109,-0.994038,0.115,0.014
6.95,0,-0.008345,-0.013696,-0.99572,0.115,0.081
6.96,0,-0.009186,-0.013823,-0.996892,0.103,0.115
6.97,0,-0.010383,-0.012702,-0.997198,0.092,0.12
6.98,0,-0.011453,-0.011606,-0.997224,0.098,0.1
6.99,0,-0.012065,-0.011708,-0.997529,0.156,0.083
7,0,-0.012371,-0.011988,-0.998115,0.182,0.056
7.01,0,-0.011912,-0.011835,-0.998243,0.141,0.03
7.02,0,-0.011173,-0.01209,-0.997122,0.118,0.001
7.03,0,-0.010816,-0.012472,-0.994497,0.139,-0.005
7.04,0,-0.010765,-0.013262,-0.991465,0.165,0.019
7.05,0,-0.010358,-0.014154,-0.989936,0.15,0.057
7.06,0,-0.009237,-0.015657,-0.990217,0.121,0.109
7.07,0,-0.008574,-0.016193,-0.991873,0.083,0.156
7.08,0,-0.008778,-0.014715,-0.99358,0.075,0.177
7.09,0,-0.00865,-0.013721,-0.992586,0.063,0.144
7.1,0,-0.007784,-0.013874,-0.989707,0.048,0.103
7.11,0,-0.007478,-0.013645,-0.987949,0.045,0.059
7.12,0,-0.007861,-0.012651,-0.988178,0.089,0.05
7.13,0,-0.009287,-0.01181,-0.989427,0.124,0.05
7.14,0,-0.011351,-0.010638,-0.992051,0.154,0.062
7.15,0,-0.01209,-0.009975,-0.995185,0.204,0.101
7.16,0,-0.011046,-0.010179,-0.997453,0.227,0.118
7.17,0,-0.009338,-0.011683,-0.998472,0.162,0.1
7.18,0,-0.008166,-0.013568,-0.998625,0.053,0.059
7.19,0,-0.00837,-0.01446,-0.997504,-0.014,0.042
7.2,0,-0.009593,-0.013976,-0.995287,-0.001,0.04
7.21,0,-0.009975,-0.012804,-0.994191,0.061,0.028
7.22,0,-0.008778,-0.012141,-0.994854,0.143,0.025
7.23,0,-0.006841,-0.012651,-0.995363,0.18,0.013
7.24,0,-0.006128,-0.013415,-0.996051,0.185,0.042
7.25,0,-0.007275,-0.014383,-0.996714,0.153,0.086
7.26,0,-0.008701,-0.015199,-0.996332,0.065,0.115
7.27,0,-0.008064,-0.015556,-0.995083,-0.011,0.112
7.28,0,-0.006102,-0.01418,-0.994701,-0.069,0.074
7.29,0,-0.00465,-0.01209,-0.994981,-0.092,0.045
7.3,0,-0.005109,-0.011148,-0.995262,-0.003,0.028
7.31,0,-0.00651,-0.011835,-0.995618,0.084,0.025
7.32,0,-0.008141,-0.012345,-0.996102,0.092,0.013
7.33,0,-0.008064,-0.012931,-0.996102,0.054,0.022
7.34,0,-0.007249,-0.013466,-0.996587,0.033,0.037
7.35,0,-0.006867,-0.013772,-0.997631,0.066,0.048
7.36,0,-0.00702,-0.013619,-0.997351,0.087,0.042
7.37,0,-0.007478,-0.012753,-0.995287,0.066,0.016
7.38,0,-0.007886,-0.012243,-0.993886,0.016,-0.002
7.39,0,-0.007861,-0.01288,-0.994981,-0.007,0.019
7.4,0,-0.007937,-0.013772,-0.996536,0.014,0.057
7.41,0,-0.009287,-0.014256,-0.99623,0.064,0.077
7.42,0,-0.01074,-0.013925,-0.995771,0.107,0.068
7.43,0,-0.011326,-0.013211,-0.996816,0.139,0.065
7.44,0,-0.011097,-0.012345,-0.997504,0.133,0.053
7.45,0,-0.010511,-0.012065,-0.995567,0.106,0.05
7.46,0,-0.010077,-0.012651,-0.992714,0.056,0.05
7.47,0,-0.009899,-0.013721,-0.992229,0.057,0.05
7.48,0,-0.009466,-0.014256,-0.994191,0.092,0.05
7.49,0,-0.009058,-0.014027,-0.995899,0.112,0.05
7.5,0,-0.009186,-0.013237,-0.99702,0.115,0.05
7.51,0,-0.008625,-0.013059,-0.997733,0.047,0.05
7.52,0,-0.007657,-0.013059,-0.997045,-0.026,0.05
7.53,0,-0.007147,-0.012651,-0.995414,-0.04,0.05
7.54,0,-0.006765,-0.012243,-0.995262,-0.004,0.05
7.55,0,-0.00679,-0.012167,-0.995924,0.049,0.042
7.56,0,-0.007122,-0.012982,-0.996077,0.128,0.04
7.57,0,-0.00781,-0.013696,-0.996892,0.201,0.028
7.58,0,-0.007963,-0.013619,-0.997504,0.227,0.045
7.59,0,-0.007351,-0.013262,-0.996485,0.182,0.05
7.6,0,-0.006383,-0.012676,-0.994675,0.126,0.042
7.61,0,-0.006179,-0.013262,-0.992866,0.095,0.016
7.62,0,-0.006994,-0.014154,-0.992917,0.09,0.034
7.63,0,-0.007708,-0.014842,-0.994854,0.078,0.048
7.64,0,-0.008345,-0.014868,-0.996739,0.031,0.018
7.65,0,-0.00888,-0.014332,-0.997096,0.008,-0.022
7.66,0,-0.009186,-0.013696,-0.996281,0.025,-0.022
7.67,0,-0.008625,-0.01418,-0.996688,0.066,0.048
7.68,0,-0.008778,-0.014333,-0.998472,0.143,0.121
7.69,0,-0.00967,-0.013619,-0.999797,0.224,0.147
7.7,0,-0.010791,-0.012421,-0.999211,0.22,0.106
7.71,0,-0.011326,-0.011861,-0.996153,0.123,0.059
7.72,0,-0.010179,-0.011988,-0.99279,0.024,0.05
7.73,0,-0.008549,-0.012039,-0.992229,0.005,0.074
7.74,0,-0.008013,-0.012447,-0.994191,0.049,0.104
7.75,0,-0.008472,-0.01418,-0.995593,0.072,0.11
7.76,0,-0.009109,-0.015505,-0.99572,0.051,0.098
7.77,0,-0.009746,-0.015122,-0.995797,0.013,0.051
7.78,0,-0.010179,-0.013441,-0.996637,0.037,0.016
7.79,0,-0.010052,-0.012651,-0.997351,0.137,0.042
7.8,0,-0.009389,-0.01367,-0.997274,0.224,0.098
7.81,0,-0.008115,-0.015377,-0.996408,0.264,0.142
7.82,0,-0.007326,-0.015428,-0.995083,0.258,0.15
7.83,0,-0.006892,-0.014434,-0.992968,0.199,0.126
7.84,0,-0.007122,-0.013084,-0.991694,0.141,0.076
7.85,0,-0.007402,-0.0126,-0.992,0.106,0.065
7.86,0,-0.006943,-0.013874,-0.992739,0.056,0.077
7.87,0,-0.00702,-0.015428,-0.994115,0.033,0.08
7.88,0,-0.007682,-0.015734,-0.996561,0.042,0.08
7.89,0,-0.008345,-0.014817,-0.997708,0.033,0.08
7.9,0,-0.007963,-0.013364,-0.997555,0.042,0.092
7.91,0,-0.007224,-0.012345,-0.995746,0.081,0.095
7.92,0,-0.007478,-0.012065,-0.993478,0.134,0.095
7.93,0,-0.008294,-0.012447,-0.992408,0.133,0.095
7.94,0,-0.008574,-0.013058,-0.992866,0.106,0.095
7.95,0,-0.008803,-0.013696,-0.993223,0.092,0.071
7.96,0,-0.009262,-0.013925,-0.993274,0.054,0.033
7.97,0,-0.009568,-0.013645,-0.993784,0.013,0.025
7.98,0,-0.009619,-0.01316,-0.994319,0.005,0.025
7.99,0,-0.009415,-0.013059,-0.995134,0.025,0.013
8,0,-0.00865,-0.012651,-0.996026,0.066,-0.002
8.01,0,-0.007657,-0.011632,-0.996918,0.087,0.007
8.02,0,-0.007555,-0.010179,-0.998217,0.078,0.022
8.03,0,-0.008294,-0.009466,-0.998294,0.063,0.025
8.04,0,-0.009084,-0.010179,-0.996816,0.084,0.025
8.05,0,-0.009542,-0.011504,-0.995134,0.122,0.025
8.06,0,-0.009109,-0.012804,-0.994395,0.142,0.025
8.07,0,-0.007861,-0.01316,-0.994395,0.121,0.013
8.08,0,-0.006663,-0.01288,-0.993707,0.039,-0.014
8.09,0,-0.006434,-0.011886,-0.992714,-0.028,-0.04
8.1,0,-0.00623,-0.010842,-0.992815,-0.004,-0.013
8.11,0,-0.006587,-0.010434,-0.994319,0.081,0.051
8.12,0,-0.008217,-0.010689,-0.995593,0.148,0.109
8.13,0,-0.01023,-0.012192,-0.995822,0.16,0.12
8.14,0,-0.011453,-0.014383,-0.995211,0.16,0.088
8.15,0,-0.011759,-0.01525,-0.993937,0.192,0.056
8.16,0,-0.010969,-0.014536,-0.992433,0.224,0.05
8.17,0,-0.009237,-0.013415,-0.991618,0.194,0.05
8.18,0,-0.008039,-0.012676,-0.991694,0.141,0.05
8.19,0,-0.007835,-0.012549,-0.992051,0.106,0.05
8.2,0,-0.007631,-0.012957,-0.993351,0.092,0.03
8.21,0,-0.006663,-0.013364,-0.994981,0.098,0.013
8.22,0,-0.00623,-0.013543,-0.996026,0.124,0.022
8.23,0,-0.007606,-0.013772,-0.995593,0.154,0.045
8.24,0,-0.009899,-0.013313,-0.994217,0.168,0.05
8.25,0,-0.010383,-0.013084,-0.99279,0.15,0.05
8.26,0,-0.009975,-0.013059,-0.991389,0.133,0.05
8.27,0,-0.00967,-0.012549,-0.990497,0.162,0.062
8.28,0,-0.01023,-0.011912,-0.991261,0.206,0.053
8.29,0,-0.010383,-0.01209,-0.993529,0.215,0.062
8.3,0,-0.009466,-0.012982,-0.996179,0.179,0.089
8.31,0,-0.008217,-0.013797,-0.997631,0.126,0.059
8.32,0,-0.007351,-0.014664,-0.996536,0.139,0.03
8.33,0,-0.007402,-0.014332,-0.994675,0.157,0.025
8.34,0,-0.007759,-0.013084,-0.993478,0.148,0.081
8.35,0,-0.007529,-0.012294,-0.992357,0.089,0.127
8.36,0,-0.006638,-0.012167,-0.991924,0.031,0.123
8.37,0,-0.006434,-0.012167,-0.992484,0.02,0.064
8.38,0,-0.008064,-0.011861,-0.993656,0.084,0.018
8.39,0,-0.009899,-0.01209,-0.994523,0.168,0.01
8.4,0,-0.010052,-0.01288,-0.994981,0.165,0.022
8.41,0,-0.009084,-0.01316,-0.995669,0.136,0.057
8.42,0,-0.008039,-0.013084,-0.996332,0.118,0.065
8.43,0,-0.008141,-0.013059,-0.994828,0.095,0.045
8.44,0,-0.009033,-0.01367,-0.991159,0.09,0.04
8.45,0,-0.010052,-0.014129,-0.989834,0.09,0.04
8.46,0,-0.010561,-0.014307,-0.992255,0.09,0.028
8.47,0,-0.010026,-0.013925,-0.995236,0.09,0.037
8.48,0,-0.009364,-0.012804,-0.996332,0.066,0.048
8.49,0,-0.009746,-0.012141,-0.995542,0.048,0.05
8.5,0,-0.010485,-0.012447,-0.994293,0.057,0.05
8.51,0,-0.010944,-0.013568,-0.993427,0.072,0.03
8.52,0,-0.011122,-0.013925,-0.992765,0.119,0.025
