xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
4.25,0,-0.050794,-0.042819,-1.003543,-0.167,7.712
4.26,0,-0.050336,-0.058668,-1.016639,-0.714,7.576
4.27,0,-0.043023,-0.078236,-1.013429,-1.287,7.463
4.28,0,-0.036169,-0.096276,-0.989936,-1.766,7.365
4.29,0,-0.035303,-0.107131,-0.959564,-2.099,7.316
4.3,0,-0.040246,-0.104302,-0.93867,-2.196,7.403
4.31,0,-0.046514,-0.087205,-0.940174,-1.998,7.633
4.32,0,-0.046106,-0.063611,-0.971871,-1.618,7.922
4.33,0,-0.036857,-0.037545,-1.019518,-1.105,8.184
4.34,0,-0.027098,-0.006892,-1.049483,-0.356,8.388
4.35,0,-0.025111,0.024117,-1.042603,0.653,8.517
4.36,0,-0.028831,0.042335,-1.010906,1.707,8.591
4.37,0,-0.031684,0.036398,-0.982216,2.352,8.621
4.38,0,-0.033748,0.008676,-0.972916,2.207,8.61
4.39,0,-0.03915,-0.021722,-0.975897,1.393,8.573
4.4,0,-0.047533,-0.03887,-0.978598,0.463,8.513
4.41,0,-0.052833,-0.04315,-0.984585,-0.104,8.419
4.42,0,-0.051126,-0.036908,-0.99702,-0.13,8.276
4.43,0,-0.044807,-0.022512,-1.00153,0.328,8.099
4.44,0,-0.040093,-0.011606,-0.987057,0.997,7.908
4.45,0,-0.039456,-0.019097,-0.968202,1.395,7.704
4.46,0,-0.040118,-0.045189,-0.963819,1.265,7.545
4.47,0,-0.041851,-0.073854,-0.968839,0.789,7.546
4.48,0,-0.049215,-0.092811,-0.968941,0.244,7.706
4.49,0,-0.060095,-0.092454,-0.963972,-0.138,7.991
4.5,0,-0.064757,-0.070516,-0.964507,-0.214,8.308
4.51,0,-0.058031,-0.041036,-0.975107,-0.073,8.499
4.52,0,-0.045189,-0.020499,-0.98879,0.122,8.503
4.53,0,-0.034793,-0.019021,-1.001071,0.308,8.4
4.54,0,-0.028015,-0.038105,-1.017607,0.416,8.272
4.55,0,-0.022843,-0.071637,-1.040106,0.338,8.214
4.56,0,-0.020728,-0.1002,-1.053127,0.069,8.252
4.57,0,-0.022945,-0.104226,-1.045075,-0.2,8.337
4.58,0,-0.027506,-0.088887,-1.033201,-0.29,8.477
4.59,0,-0.032245,-0.073574,-1.038476,-0.323,8.611
4.6,0,-0.03729,-0.06965,-1.055471,-0.546,8.697
4.61,0,-0.03966,-0.06942,-1.067013,-1.001,8.776
4.62,0,-0.037061,-0.053877,-1.062299,-1.398,8.861
4.63,0,-0.036067,-0.018205,-1.040616,-1.343,8.91
4.64,0,-0.042284,0.017645,-1.016843,-0.766,8.863
4.65,0,-0.052017,0.030512,-1.005454,-0.031,8.69
4.66,0,-0.059432,0.018231,-0.99414,0.423,8.489
4.67,0,-0.063636,-0.006485,-0.964991,0.418,8.376
4.68,0,-0.065369,-0.03306,-0.928453,0.037,8.314
4.69,0,-0.063458,-0.051686,-0.908094,-0.417,8.266
4.7,0,-0.057699,-0.056069,-0.911229,-0.642,8.259
4.71,0,-0.051024,-0.052298,-0.926695,-0.581,8.274
4.72,0,-0.0458,-0.049036,-0.944633,-0.389,8.28
4.73,0,-0.043176,-0.045087,-0.964176,-0.188,8.304
4.74,0,-0.044909,-0.04208,-0.980483,-0.11,8.353
4.75,0,-0.050336,-0.04338,-0.984738,-0.26,8.375
4.76,0,-0.055151,-0.04473,-0.976406,-0.603,8.36
4.77,0,-0.056247,-0.046463,-0.967081,-0.957,8.35
4.78,0,-0.054311,-0.049648,-0.966367,-1.07,8.374
4.79,0,-0.053419,-0.050412,-0.972457,-0.85,8.405
4.8,0,-0.055024,-0.051304,-0.984891,-0.524,8.433
4.81,0,-0.054693,-0.054846,-1.008384,-0.418,8.463
4.82,0,-0.052756,-0.053113,-1.031902,-0.613,8.481
4.83,0,-0.056094,-0.037086,-1.031265,-0.771,8.47
4.84,0,-0.065598,-0.012906,-1.002345,-0.375,8.46
4.85,0,-0.075637,-0.002255,-0.964125,0.559,8.493
4.86,0,-0.080224,-0.010179,-0.936861,1.466,8.608
4.87,0,-0.077778,-0.021849,-0.929651,1.924,8.763
4.88,0,-0.071382,-0.026614,-0.943206,1.852,8.867
4.89,0,-0.063968,-0.025773,-0.97526,1.377,8.895
4.9,0,-0.055839,-0.02957,-1.01906,0.724,8.886
4.91,0,-0.047762,-0.037265,-1.059344,0.183,8.847
4.92,0,-0.041443,-0.04208,-1.077868,0.005,8.783
4.93,0,-0.036169,-0.046616,-1.070657,0.14,8.719
4.94,0,-0.030181,-0.049775,-1.044565,0.371,8.671
4.95,0,-0.025136,-0.042896,-1.007772,0.699,8.637
4.96,0,-0.024958,-0.024525,-0.974062,1.269,8.577
4.97,0,-0.0312,-0.00544,-0.953704,2.073,8.509
4.98,0,-0.042972,0.001567,-0.947206,2.794,8.494
4.99,0,-0.056425,-0.010358,-0.95322,3.016,8.533
5,0,-0.065318,-0.031022,-0.967692,2.664,8.564
5.01,0,-0.064885,-0.042106,-0.979999,2.077,8.588
5.02,0,-0.056425,-0.036704,-0.981197,1.694,8.6
5.03,0,-0.04501,-0.025951,-0.974546,1.81,8.609
5.04,0,-0.036806,-0.030461,-0.972381,2.268,8.639
5.05,0,-0.036755,-0.055304,-0.979872,2.588,8.715
5.06,0,-0.044475,-0.081931,-0.990318,2.486,8.839
5.07,0,-0.053877,-0.088709,-1.001708,2.034,8.928
5.08,0,-0.058082,-0.077599,-1.018805,1.432,8.941
5.09,0,-0.0564,-0.069599,-1.03631,0.709,8.884
5.1,0,-0.052221,-0.073981,-1.044871,-0.166,8.766
5.11,0,-0.045647,-0.083383,-1.048158,-1.086,8.617
5.12,0,-0.036373,-0.086823,-1.051623,-1.828,8.423
5.13,0,-0.027557,-0.078007,-1.05277,-2.155,8.182
5.14,0,-0.022486,-0.059534,-1.048999,-2.046,7.912
5.15,0,-0.023352,-0.042157,-1.031214,-1.721,7.692
5.16,0,-0.03227,-0.036245,-0.994548,-1.491,7.578
5.17,0,-0.046132,-0.038386,-0.957169,-1.477,7.541
5.18,0,-0.057852,-0.037214,-0.939613,-1.631,7.553
5.19,0,-0.064706,-0.032118,-0.941371,-1.883,7.58
5.2,0,-0.067305,-0.022843,-0.948455,-2.037,7.608
5.21,0,-0.065955,-0.009823,-0.954927,-1.78,7.653
5.22,0,-0.060426,0.000318,-0.968176,-1.02,7.75
5.23,0,-0.051482,0.009109,-0.991134,-0.019,7.851
5.24,0,-0.044552,0.018511,-1.009785,0.848,7.903
5.25,0,-0.047049,0.020473,-1.015187,1.309,7.915
5.26,0,-0.056349,0.011351,-1.018015,1.274,7.897
5.27,0,-0.061037,-0.000981,-1.024946,0.835,7.828
5.28,0,-0.056069,-0.011402,-1.029226,0.311,7.748
5.29,0,-0.047431,-0.022104,-1.021659,-0.002,7.72
5.3,0,-0.042717,-0.034105,-0.998625,-0.08,7.735
5.31,0,-0.045902,-0.041341,-0.962902,0.07,7.721
5.32,0,-0.056247,-0.032933,-0.925497,0.575,7.672
5.33,0,-0.067535,-0.015683,-0.907101,1.322,7.632
5.34,0,-0.074644,-0.011963,-0.917802,1.868,7.569
5.35,0,-0.075026,-0.022996,-0.944964,1.927,7.46
5.36,0,-0.069752,-0.032984,-0.964584,1.595,7.359
5.37,0,-0.064197,-0.029238,-0.961857,1.163,7.268
5.38,0,-0.060528,-0.009772,-0.945703,0.938,7.128
5.39,0,-0.058005,0.009644,-0.937065,1.017,6.952
5.4,0,-0.056833,0.014868,-0.949576,1.314,6.829
5.41,0,-0.058387,0.012218,-0.972559,1.754,6.753
5.42,0,-0.06514,0.009823,-0.981706,2.277,6.692
5.43,0,-0.075816,0.000624,-0.974827,2.594,6.628
5.44,0,-0.082593,-0.013288,-0.973018,2.435,6.525
5.45,0,-0.07844,-0.021773,-0.992535,1.889,6.349
5.46,0,-0.064936,-0.033697,-1.025073,1.232,6.112
5.47,0,-0.050845,-0.061572,-1.041712,0.508,5.902
5.48,0,-0.04473,-0.093168,-1.02701,-0.295,5.812
5.49,0,-0.048603,-0.099512,-0.997071,-0.961,5.851
5.5,0,-0.057011,-0.074363,-0.978674,-1.134,5.936
5.51,0,-0.063101,-0.038615,-0.984662,-0.698,5.994
5.52,0,-0.065471,-0.014842,-1.008664,-0.019,6.019
5.53,0,-0.065471,-0.010918,-1.02785,0.324,6.007
5.54,0,-0.063713,-0.01339,-1.0212,0.151,5.989
5.55,0,-0.060986,-0.010893,-0.995134,-0.247,6
5.56,0,-0.055992,-0.002051,-0.97684,-0.475,6.043
5.57,0,-0.04687,0.012804,-0.988662,-0.362,5.999
5.58,0,-0.03622,0.025722,-1.020589,-0.05,5.805
5.59,0,-0.032806,0.029289,-1.03259,0.264,5.528
5.6,0,-0.042488,0.024244,-1.002829,0.473,5.275
5.61,0,-0.060298,0.016269,-0.952175,0.562,5.077
5.62,0,-0.074211,0.01023,-0.907585,0.622,4.921
5.63,0,-0.078364,0.00093,-0.883353,0.614,4.781
5.64,0,-0.074134,-0.017008,-0.897087,0.416,4.683
5.65,0,-0.062795,-0.033315,-0.942951,0.039,4.655
5.66,0,-0.051788,-0.031073,-0.97954,-0.252,4.622
5.67,0,-0.04952,-0.009058,-0.990471,-0.114,4.558
5.68,0,-0.052527,0.01688,-1.006524,0.417,4.497
5.69,0,-0.052043,0.039711,-1.041712,1.044,4.397
5.7,0,-0.046412,0.054591,-1.06923,1.476,4.219
5.71,0,-0.040755,0.04896,-1.072644,1.483,4.003
5.72,0,-0.038386,0.022002,-1.060694,1.018,3.789
5.73,0,-0.03757,-0.011835,-1.044107,0.247,3.579
5.74,0,-0.036194,-0.036984,-1.028666,-0.548,3.393
5.75,0,-0.03571,-0.046463,-1.020665,-1.102,3.265
5.76,0,-0.037392,-0.043991,-1.024716,-1.252,3.186
5.77,0,-0.039863,-0.042208,-1.037227,-1.099,3.175
5.78,0,-0.043507,-0.04896,-1.042782,-0.954,3.203
5.79,0,-0.04766,-0.054642,-1.026373,-0.971,3.239
5.8,0,-0.048476,-0.047202,-0.990038,-1.011,3.255
5.81,0,-0.045138,-0.027073,-0.951232,-0.874,3.255
5.82,0,-0.042182,0.000803,-0.932428,-0.468,3.264
5.83,0,-0.041698,0.028678,-0.939817,0.082,3.252
5.84,0,-0.04231,0.048578,-0.959717,0.571,3.156
5.85,0,-0.042004,0.050565,-0.978063,0.796,2.959
5.86,0,-0.040067,0.026079,-0.990981,0.602,2.748
5.87,0,-0.038819,-0.019989,-0.995389,-0.129,2.568
5.88,0,-0.039048,-0.06677,-0.991389,-1.277,2.425
5.89,0,-0.037468,-0.090696,-0.986395,-2.391,2.348
5.9,0,-0.033417,-0.085753,-0.981655,-2.978,2.408
5.91,0,-0.031149,-0.056884,-0.979209,-2.764,2.544
5.92,0,-0.030207,-0.01418,-0.987337,-1.787,2.615
5.93,0,-0.024091,0.029034,-1.005887,-0.361,2.568
5.94,0,-0.012906,0.059152,-1.022194,1.029,2.512
5.95,0,-0.003605,0.070745,-1.029124,1.896,2.5
5.96,0,0.000905,0.075102,-1.028437,2.163,2.509
5.97,0,-0.000319,0.077727,-1.016384,2.026,2.473
5.98,0,-0.006892,0.073777,-0.996204,1.644,2.319
5.99,0,-0.012855,0.059687,-0.98907,1.166,2.076
6,0,-0.013899,0.038691,-1.00767,0.835,1.802
6.01,0,-0.010536,0.01632,-1.035214,0.82,1.546
6.02,0,-0.006306,-0.013262,-1.047215,0.93,1.351
6.03,0,-0.001491,-0.052145,-1.044744,0.694,1.165
6.04,0,0.007045,-0.08346,-1.04031,-0.003,1.001
6.05,0,0.015326,-0.089218,-1.028105,-0.807,0.921
6.06,0,0.01497,-0.072656,-1.003874,-1.349,0.914
6.07,0,0.003911,-0.051304,-0.979362,-1.574,0.92
6.08,0,-0.011657,-0.029034,-0.965017,-1.527,0.893
6.09,0,-0.022766,0.005899,-0.957093,-1.078,0.851
6.1,0,-0.025238,0.05482,-0.947563,-0.217,0.775
6.11,0,-0.021798,0.089193,-0.943308,0.656,0.627
6.12,0,-0.016677,0.081167,-0.955691,1.036,0.438
6.13,0,-0.012294,0.042029,-0.979744,0.771,0.3
6.14,0,-0.009389,0.003809,-1.001275,0.136,0.254
6.15,0,-0.006255,-0.014817,-1.014295,-0.426,0.25
6.16,0,-0.003172,-0.014868,-1.019111,-0.661,0.232
6.17,0,-0.00409,0.000344,-1.008919,-0.443,0.187
6.18,0,-0.011606,0.020244,-0.987465,0.196,0.105
6.19,0,-0.021696,0.019123,-0.969883,0.795,-0.01
6.2,0,-0.029034,-0.002357,-0.958214,0.892,-0.153
6.21,0,-0.0325,-0.014103,-0.957016,0.569,-0.272
6.22,0,-0.03064,-0.009848,-0.977884,0.17,-0.346
6.23,0,-0.021289,-0.009262,-1.018219,-0.091,-0.403
6.24,0,-0.007453,-0.021085,-1.055522,-0.18,-0.416
6.25,0,0.001389,-0.036882,-1.065612,-0.175,-0.386
6.26,0,-0.001669,-0.049571,-1.039979,-0.231,-0.328
6.27,0,-0.014358,-0.054565,-0.986445,-0.401,-0.231
6.28,0,-0.029519,-0.04603,-0.927179,-0.443,-0.128
6.29,0,-0.040526,-0.02348,-0.883939,-0.079,-0.03
6.3,0,-0.046488,0.000879,-0.86353,0.649,0.076
6.31,0,-0.050973,0.013186,-0.866868,1.429,0.189
6.32,0,-0.053266,0.018231,-0.891532,2.034,0.292
6.33,0,-0.049903,0.024805,-0.925039,2.393,0.339
6.34,0,-0.039354,0.024066,-0.959768,2.342,0.261
6.35,0,-0.022945,0.005338,-0.998166,1.796,0.064
6.36,0,-0.006052,-0.028347,-1.034679,0.897,-0.108
6.37,0,0.003223,-0.060375,-1.057051,-0.027,-0.16
6.38,0,0.000955,-0.070465,-1.063803,-0.567,-0.184
6.39,0,-0.008421,-0.058133,-1.061688,-0.434,-0.2
6.4,0,-0.016626,-0.045112,-1.055471,0.226,-0.116
6.41,0,-0.020015,-0.04603,-1.048005,0.784,0.006
6.42,0,-0.022257,-0.053801,-1.028793,0.739,0.068
6.43,0,-0.029187,-0.055712,-0.990624,0.176,0.089
6.44,0,-0.039634,-0.053164,-0.95136,-0.521,0.119
6.45,0,-0.045851,-0.055024,-0.926567,-1.122,0.153
6.46,0,-0.046539,-0.052807,-0.912885,-1.373,0.207
6.47,0,-0.049699,-0.033188,-0.906871,-0.966,0.31
6.48,0,-0.054413,-0.008447,-0.912553,-0.026,0.411
6.49,0,-0.054463,-0.001032,-0.922287,0.803,0.445
6.5,0,-0.052603,-0.01869,-0.921166,0.948,0.427
6.51,0,-0.051814,-0.054667,-0.912834,0.342,0.415
6.52,0,-0.046616,-0.093295,-0.923306,-0.766,0.424
6.53,0,-0.030487,-0.129069,-0.973527,-2.017,0.49
6.54,0,-0.003096,-0.153148,-1.057739,-2.917,0.653
6.55,0,0.031812,-0.141325,-1.155786,-2.951,0.912
6.56,0,0.068783,-0.086645,-1.246367,-2.006,1.183
6.57,0,0.098417,-0.011479,-1.312156,-0.421,1.369
6.58,0,0.112176,0.050616,-1.3503,1.275,1.482
6.59,0,0.109526,0.076045,-1.368722,2.481,1.52
6.6,0,0.094671,0.056986,-1.363626,2.794,1.505
6.61,0,0.072019,0.007861,-1.315265,2.298,1.51
6.62,0,0.045622,-0.045546,-1.223078,1.471,1.589
6.63,0,0.019352,-0.088938,-1.120088,0.762,1.767
6.64,0,-0.003045,-0.120176,-1.042272,0.319,2.023
6.65,0,-0.019556,-0.138573,-1.000893,0.026,2.288
6.66,0,-0.027302,-0.138726,-0.985656,-0.188,2.54
6.67,0,-0.027659,-0.124508,-0.975056,-0.371,2.757
6.68,0,-0.029085,-0.112991,-0.945958,-0.703,2.877
6.69,0,-0.035022,-0.106315,-0.893418,-1.127,2.905
6.7,0,-0.040093,-0.090467,-0.838254,-1.364,2.923
6.71,0,-0.039787,-0.067917,-0.807933,-1.368,2.944
6.72,0,-0.035914,-0.056502,-0.802709,-1.313,2.956
6.73,0,-0.034767,-0.054897,-0.797384,-1.169,2.969
6.74,0,-0.039354,-0.04552,-0.784313,-0.701,3.05
6.75,0,-0.043864,-0.029136,-0.778121,0.077,3.217
6.76,0,-0.043278,-0.018537,-0.786224,0.86,3.373
6.77,0,-0.039125,-0.017518,-0.807474,1.495,3.482
6.78,0,-0.033774,-0.031226,-0.838534,1.893,3.595
6.79,0,-0.029162,-0.06621,-0.872881,1.786,3.765
6.8,0,-0.025977,-0.113246,-0.908579,1.103,3.977
6.81,0,-0.023378,-0.15116,-0.946289,0.217,4.242
6.82,0,-0.021518,-0.165837,-0.981095,-0.462,4.561
6.83,0,-0.021416,-0.157759,-1.006804,-0.797,4.854
6.84,0,-0.022333,-0.132942,-1.025099,-0.749,5.08
6.85,0,-0.021441,-0.09755,-1.042782,-0.398,5.25
6.86,0,-0.017135,-0.064757,-1.062529,-0.019,5.337
6.87,0,-0.010638,-0.049291,-1.079753,0.124,5.313
6.88,0,-0.005313,-0.047762,-1.08783,0.112,5.267
6.89,0,-0.00386,-0.052145,-1.087066,0.118,5.324
6.9,0,-0.007147,-0.060783,-1.078912,0.106,5.454
6.91,0,-0.011377,-0.069955,-1.063803,0.03,5.594
6.92,0,-0.012345,-0.079893,-1.047699,-0.061,5.767
6.93,0,-0.011046,-0.090696,-1.030526,-0.11,6.004
6.94,0,-0.012447,-0.093524,-1.003976,-0.087,6.278
6.95,0,-0.016651,-0.081625,-0.967769,0.061,6.531
6.96,0,-0.020218,-0.06249,-0.935842,0.337,6.727
6.97,0,-0.02218,-0.05375,-0.921089,0.567,6.837
6.98,0,-0.02427,-0.067637,-0.921242,0.533,6.841
6.99,0,-0.028882,-0.096225,-0.923153,0.246,6.783
7,0,-0.035557,-0.120482,-0.921522,-0.026,6.797
7.01,0,-0.038564,-0.13419,-0.932479,-0.209,6.924
7.02,0,-0.032092,-0.140535,-0.968813,-0.443,7.098
7.03,0,-0.017696,-0.142268,-1.017862,-0.798,7.272
7.04,0,-0.001236,-0.142446,-1.060847,-1.179,7.442
7.05,0,0.012014,-0.138598,-1.08648,-1.367,7.642
7.06,0,0.018868,-0.122011,-1.089053,-1.119,7.925
7.07,0,0.017314,-0.093499,-1.071243,-0.413,8.238
7.08,0,0.006204,-0.060298,-1.038603,0.523,8.513
7.09,0,-0.011198,-0.03171,-0.998166,1.317,8.714
7.1,0,-0.026512,-0.019964,-0.965781,1.678,8.789
7.11,0,-0.034334,-0.029875,-0.953449,1.629,8.762
7.12,0,-0.039328,-0.059738,-0.955182,1.303,8.74
7.13,0,-0.047813,-0.098569,-0.960354,0.793,8.806
7.14,0,-0.057241,-0.128916,-0.966877,0.178,8.943
7.15,0,-0.060706,-0.136637,-0.972049,-0.383,9.08
7.16,0,-0.056808,-0.115182,-0.97154,-0.552,9.199
7.17,0,-0.050387,-0.078491,-0.970903,-0.11,9.311
7.18,0,-0.043864,-0.048552,-0.981375,0.734,9.388
7.19,0,-0.036322,-0.031277,-0.99837,1.605,9.437
7.2,0,-0.031531,-0.026257,-1.002727,2.253,9.512
7.21,0,-0.034181,-0.037315,-0.994472,2.492,9.634
7.22,0,-0.040373,-0.05826,-0.9933,2.264,9.756
7.23,0,-0.043329,-0.071306,-1.002396,1.851,9.842
7.24,0,-0.044246,-0.07258,-1.008486,1.574,9.93
7.25,0,-0.047482,-0.078848,-1.000969,1.392,10.003
7.26,0,-0.052272,-0.098926,-0.97605,1.092,10.01
7.27,0,-0.053979,-0.126776,-0.94318,0.547,9.982
7.28,0,-0.049775,-0.156205,-0.91607,-0.438,9.961
7.29,0,-0.044552,-0.176385,-0.895354,-1.817,9.94
7.3,0,-0.04631,-0.171671,-0.875582,-3.045,9.861
7.31,0,-0.056629,-0.146293,-0.858587,-3.516,9.749
7.32,0,-0.070924,-0.121425,-0.851401,-3.121,9.738
7.33,0,-0.080479,-0.098773,-0.858001,-2.223,9.91
7.34,0,-0.079893,-0.06119,-0.877468,-1.167,10.196
7.35,0,-0.072478,-0.01153,-0.910311,-0.192,10.47
7.36,0,-0.061369,0.019734,-0.960915,0.464,10.654
7.37,0,-0.046361,0.01474,-1.026704,0.702,10.761
7.38,0,-0.02669,-0.013568,-1.095449,0.589,10.837
7.39,0,-0.004727,-0.041443,-1.144014,0.243,10.892
7.4,0,0.010791,-0.057215,-1.155098,-0.144,10.934
7.41,0,0.013695,-0.058821,-1.140599,-0.272,10.941
7.42,0,0.003962,-0.045826,-1.12391,0.118,10.893
7.43,0,-0.015377,-0.026206,-1.112521,0.931,10.766
7.44,0,-0.03701,-0.019454,-1.102354,1.623,10.556
7.45,0,-0.050922,-0.051966,-1.091474,1.583,10.358
7.46,0,-0.049852,-0.119157,-1.070912,0.578,10.248
7.47,0,-0.036602,-0.174958,-1.022321,-0.847,10.262
7.48,0,-0.024754,-0.188004,-0.94848,-1.692,10.434
7.49,0,-0.025849,-0.175009,-0.886487,-1.51,10.773
7.5,0,-0.040246,-0.157581,-0.871352,-0.784,11.178
7.51,0,-0.061598,-0.132687,-0.898794,-0.172,11.526
7.52,0,-0.085524,-0.1042,-0.935231,0.086,11.791
7.53,0,-0.107207,-0.084938,-0.956787,0.028,11.996
7.54,0,-0.115947,-0.074695,-0.964864,-0.208,12.145
7.55,0,-0.106341,-0.065343,-0.970775,-0.395,12.228
7.56,0,-0.084734,-0.061674,-0.982853,-0.445,12.226
7.57,0,-0.062082,-0.077039,-1.005581,-0.487,12.141
7.58,0,-0.048603,-0.108328,-1.036386,-0.623,12.113
7.59,0,-0.050412,-0.132585,-1.066784,-0.755,12.227
7.6,0,-0.065293,-0.12861,-1.087117,-0.744,12.403
7.61,0,-0.081956,-0.102442,-1.090582,-0.584,12.583
7.62,0,-0.087052,-0.077982,-1.081537,-0.458,12.697
7.63,0,-0.075128,-0.067229,-1.067344,-0.565,12.701
7.64,0,-0.053139,-0.068579,-1.046196,-0.907,12.643
7.65,0,-0.035022,-0.07551,-1.01641,-1.3,12.564
7.66,0,-0.030895,-0.078287,-0.98563,-1.435,12.488
7.67,0,-0.042998,-0.073523,-0.963055,-1.164,12.478
7.68,0,-0.065216,-0.072274,-0.94871,-0.822,12.565
7.69,0,-0.086186,-0.080784,-0.938467,-0.785,12.681
7.7,0,-0.096939,-0.084836,-0.930823,-0.937,12.758
7.71,0,-0.092378,-0.074109,-0.922363,-0.945,12.822
7.72,0,-0.074236,-0.052425,-0.907865,-0.662,12.886
7.73,0,-0.052935,-0.034691,-0.893443,-0.14,12.916
7.74,0,-0.038972,-0.038972,-0.896119,0.352,12.938
7.75,0,-0.03594,-0.062184,-0.922261,0.505,12.974
7.76,0,-0.042845,-0.085753,-0.95857,0.216,13.017
7.77,0,-0.056706,-0.093881,-0.987235,-0.279,13.035
7.78,0,-0.07207,-0.078389,-1.00074,-0.536,13.008
7.79,0,-0.080479,-0.046463,-1.005505,-0.258,12.957
7.8,0,-0.07416,-0.019429,-1.014652,0.427,12.911
7.81,0,-0.055406,-0.012778,-1.030449,1.207,12.862
7.82,0,-0.0378,-0.023429,-1.046043,1.866,12.813
7.83,0,-0.031812,-0.041214,-1.061459,2.244,12.804
7.84,0,-0.037163,-0.051304,-1.078861,2.274,12.81
7.85,0,-0.046335,-0.039711,-1.100367,2.188,12.792
7.86,0,-0.050157,-0.015759,-1.120623,2.25,12.78
7.87,0,-0.045902,-0.002077,-1.126968,2.445,12.774
7.88,0,-0.035506,-0.009313,-1.117693,2.586,12.677
7.89,0,-0.023709,-0.032704,-1.094073,2.494,12.513
7.9,0,-0.018715,-0.065726,-1.058426,2.041,12.361
7.91,0,-0.023913,-0.091664,-1.018729,1.426,12.221
7.92,0,-0.038742,-0.096021,-0.982878,1.078,12.075
7.93,0,-0.062464,-0.091919,-0.960787,1.052,11.922
7.94,0,-0.086084,-0.091486,-0.954621,1.014,11.767
7.95,0,-0.098569,-0.090365,-0.950519,0.817,11.645
7.96,0,-0.098315,-0.086492,-0.932402,0.658,11.59
7.97,0,-0.089957,-0.08504,-0.901495,0.704,11.613
7.98,0,-0.079714,-0.091027,-0.87311,0.886,11.728
7.99,0,-0.073675,-0.104022,-0.861644,1.054,11.907
8,0,-0.074363,-0.116788,-0.876194,1.092,12.153
8.01,0,-0.081167,-0.119234,-0.908349,1.014,12.433
8.02,0,-0.091053,-0.10178,-0.940632,1.021,12.653
8.03,0,-0.098213,-0.072605,-0.96359,1.271,12.794
8.04,0,-0.098518,-0.059636,-0.969527,1.559,12.855
8.05,0,-0.090136,-0.076759,-0.963437,1.421,12.799
8.06,0,-0.073905,-0.109577,-0.965756,0.635,12.653
8.07,0,-0.056986,-0.134038,-0.985477,-0.466,12.519
8.08,0,-0.048017,-0.136687,-1.015416,-1.28,12.442
8.09,0,-0.050998,-0.119845,-1.038934,-1.469,12.378
8.1,0,-0.065904,-0.101652,-1.038756,-1.21,12.308
8.11,0,-0.087766,-0.101398,-1.021149,-1.033,12.28
8.12,0,-0.105857,-0.120074,-1.005301,-1.351,12.304
8.13,0,-0.112201,-0.139184,-0.996281,-2.037,12.362
8.14,0,-0.10736,-0.146981,-0.993529,-2.672,12.474
8.15,0,-0.094951,-0.143669,-1.002931,-3.052,12.674
8.16,0,-0.078364,-0.129018,-1.025328,-3.166,12.929
8.17,0,-0.064248,-0.113501,-1.043113,-3.146,13.176
8.18,0,-0.05933,-0.10522,-1.04031,-3.163,13.348
8.19,0,-0.063458,-0.092658,-1.021786,-3.134,13.433
8.2,0,-0.072198,-0.062974,-0.997937,-2.764,13.479
8.21,0,-0.083154,-0.017263,-0.968253,-1.928,13.462
8.22,0,-0.094875,0.025365,-0.934645,-0.689,13.374
8.23,0,-0.104455,0.044246,-0.905903,0.636,13.27
8.24,0,-0.114061,0.032347,-0.882207,1.639,13.146
8.25,0,-0.125706,-0.008192,-0.863046,2.064,13.048
8.26,0,-0.134241,-0.052731,-0.85372,1.938,13.038
8.27,0,-0.13419,-0.075918,-0.858791,1.531,13.092
8.28,0,-0.123769,-0.08453,-0.889621,1.009,13.144
8.29,0,-0.102391,-0.09304,-0.956685,0.392,13.178
8.3,0,-0.075153,-0.106417,-1.046196,-0.257,13.205
8.31,0,-0.054948,-0.118877,-1.121235,-0.725,13.242
8.32,0,-0.051737,-0.122928,-1.150435,-0.823,13.266
8.33,0,-0.062209,-0.120355,-1.13693,-0.651,13.255
8.34,0,-0.073395,-0.109806,-1.111348,-0.471,13.194
8.35,0,-0.077548,-0.09411,-1.091015,-0.532,13.1
8.36,0,-0.078975,-0.083078,-1.066707,-0.997,12.985
8.37,0,-0.084581,-0.085116,-1.031571,-1.801,12.851
8.38,0,-0.095486,-0.094518,-0.990446,-2.678,12.711
8.39,0,-0.109984,-0.08876,-0.948837,-3.143,12.589
8.4,0,-0.123209,-0.05296,-0.92007,-2.664,12.527
8.41,0,-0.127846,0.00172,-0.931434,-1.198,12.533
8.42,0,-0.12326,0.042513,-1.00051,0.544,12.536
8.43,0,-0.11638,0.049189,-1.105666,1.625,12.488
8.44,0,-0.112915,0.045928,-1.194897,1.751,12.325
8.45,0,-0.111844,0.064503,-1.223562,1.52,12.001
8.46,0,-0.109704,0.091257,-1.178539,1.631,11.602
8.47,0,-0.105882,0.092811,-1.090124,2.143,11.188
8.48,0,-0.102238,0.066592,-1.015289,2.698,10.792
8.49,0,-0.105245,0.028678,-0.981248,2.951,10.481
8.5,0,-0.121399,-0.023709,-0.979311,2.664,10.291
8.51,0,-0.147313,-0.091002,-0.997478,1.781,10.178
8.52,0,-0.172665,-0.147134,-1.013149,0.561,10.155
8.53,0,-0.188259,-0.169022,-1.004205,-0.576,10.24
8.54,0,-0.186246,-0.160639,-0.974521,-1.452,10.368
8.55,0,-0.168053,-0.138165,-0.940989,-2.003,10.453
