xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
4.25,0,-0.158524,-0.071102,-1.000867,-0.344,0.49
4.26,0,-0.15804,-0.062643,-1.001861,-0.684,0.591
4.27,0,-0.14693,-0.035914,-1.011722,-0.72,0.616
4.28,0,-0.133069,0.001745,-1.017888,-0.455,0.544
4.29,0,-0.131719,0.023607,-0.990599,-0.188,0.392
4.3,0,-0.149504,0.011148,-0.917038,-0.41,0.143
4.31,0,-0.173149,-0.030614,-0.846,-1.291,-0.11
4.32,0,-0.18166,-0.083027,-0.841337,-2.585,-0.191
4.33,0,-0.172028,-0.116966,-0.899533,-3.865,-0.059
4.34,0,-0.158167,-0.102493,-0.966979,-4.597,0.151
4.35,0,-0.149402,-0.035608,-1.004944,-4.297,0.25
4.36,0,-0.146344,0.053062,-1.007033,-2.95,0.143
4.37,0,-0.147848,0.120813,-0.988229,-1.06,-0.112
4.38,0,-0.149963,0.137044,-0.976152,0.646,-0.389
4.39,0,-0.144561,0.10127,-0.994905,1.586,-0.588
4.4,0,-0.130037,0.043099,-1.048234,1.708,-0.665
4.41,0,-0.113144,-0.003758,-1.120165,1.49,-0.567
4.42,0,-0.097321,-0.031557,-1.193139,1.264,-0.285
4.43,0,-0.080682,-0.054744,-1.265451,0.91,0.032
4.44,0,-0.064375,-0.080886,-1.332235,0.262,0.276
4.45,0,-0.054565,-0.100429,-1.36727,-0.581,0.453
4.46,0,-0.0524,-0.100684,-1.35881,-1.277,0.614
4.47,0,-0.053164,-0.078134,-1.323495,-1.49,0.764
4.48,0,-0.056094,-0.035201,-1.270369,-1.111,0.805
4.49,0,-0.064961,0.012472,-1.195331,-0.334,0.651
4.5,0,-0.083129,0.038793,-1.107858,0.446,0.354
4.51,0,-0.106111,0.035736,-1.032845,0.925,0.028
4.52,0,-0.124584,0.016065,-0.986471,1.079,-0.235
4.53,0,-0.135617,-0.014791,-0.966444,1.029,-0.358
4.54,0,-0.142064,-0.054413,-0.953118,0.766,-0.305
4.55,0,-0.148052,-0.08374,-0.922389,0.401,-0.096
4.56,0,-0.157454,-0.088912,-0.867581,0.339,0.196
4.57,0,-0.171315,-0.076657,-0.79955,0.824,0.512
4.58,0,-0.185099,-0.06835,-0.73957,1.497,0.808
4.59,0,-0.191673,-0.079485,-0.708764,1.788,1.037
4.6,0,-0.190782,-0.095843,-0.71223,1.54,1.199
4.61,0,-0.186144,-0.095843,-0.73483,1.108,1.339
4.62,0,-0.178322,-0.082007,-0.764285,0.883,1.503
4.63,0,-0.167875,-0.07072,-0.806022,0.878,1.71
4.64,0,-0.155899,-0.074134,-0.863097,0.774,1.926
4.65,0,-0.143261,-0.086823,-0.926313,0.372,2.136
4.66,0,-0.131515,-0.092276,-0.978801,-0.134,2.313
4.67,0,-0.122036,-0.079638,-1.006014,-0.372,2.417
4.68,0,-0.11745,-0.045291,-1.004791,-0.049,2.427
4.69,0,-0.119157,-0.004803,-0.985299,0.881,2.364
4.7,0,-0.12619,0.008727,-0.972584,1.993,2.297
4.71,0,-0.13335,-0.021518,-0.989248,2.551,2.293
4.72,0,-0.131693,-0.084555,-1.029965,1.945,2.356
4.73,0,-0.121578,-0.157275,-1.062809,0.177,2.507
4.74,0,-0.117628,-0.199547,-1.06365,-1.979,2.735
4.75,0,-0.126776,-0.177481,-1.039571,-3.381,2.979
4.76,0,-0.139465,-0.102926,-1.013454,-3.31,3.159
4.77,0,-0.147287,-0.011759,-1.001708,-1.826,3.23
4.78,0,-0.148765,0.06249,-1.000409,0.362,3.192
4.79,0,-0.150115,0.095639,-0.988356,2.322,3.034
4.8,0,-0.162754,0.085651,-0.95271,3.523,2.815
4.81,0,-0.185685,0.047915,-0.906897,3.94,2.614
4.82,0,-0.204362,-0.015173,-0.877697,3.528,2.492
4.83,0,-0.20979,-0.113908,-0.868244,2.011,2.517
4.84,0,-0.205585,-0.229078,-0.861109,-0.664,2.681
4.85,0,-0.195852,-0.310716,-0.855657,-3.734,2.96
4.86,0,-0.18245,-0.312882,-0.867301,-5.703,3.348
4.87,0,-0.16762,-0.228849,-0.904859,-5.527,3.799
4.88,0,-0.153886,-0.100965,-0.962443,-3.497,4.111
4.89,0,-0.143083,0.00781,-1.02064,-0.792,4.126
4.9,0,-0.132509,0.05561,-1.056286,1.327,3.954
4.91,0,-0.117348,0.044221,-1.066198,2.146,3.786
4.92,0,-0.096353,-0.005542,-1.067192,1.697,3.697
4.93,0,-0.075841,-0.076733,-1.07374,0.552,3.741
4.94,0,-0.062464,-0.1493,-1.095296,-0.555,4.046
4.95,0,-0.055712,-0.198273,-1.135198,-1.164,4.649
4.96,0,-0.055967,-0.209993,-1.175762,-1.226,5.379
4.97,0,-0.065267,-0.191087,-1.184502,-1.029,6.02
4.98,0,-0.079383,-0.158091,-1.147963,-0.959,6.433
4.99,0,-0.091104,-0.12489,-1.081435,-1.218,6.54
5,0,-0.096888,-0.104048,-1.011569,-1.698,6.371
5.01,0,-0.095028,-0.104048,-0.971794,-2.138,6.097
5.02,0,-0.089422,-0.119565,-0.975311,-2.281,5.883
5.03,0,-0.091741,-0.132432,-0.990879,-2.008,5.833
5.04,0,-0.109832,-0.126343,-0.989783,-1.341,5.977
5.05,0,-0.136942,-0.106545,-0.982776,-0.403,6.26
5.06,0,-0.156919,-0.090263,-0.988892,0.617,6.633
5.07,0,-0.161174,-0.0816,-0.993682,1.58,7.062
5.08,0,-0.153555,-0.076529,-0.972253,2.445,7.519
5.09,0,-0.143159,-0.082415,-0.936301,3.126,7.939
5.1,0,-0.136815,-0.107717,-0.918159,3.411,8.272
5.11,0,-0.136764,-0.146523,-0.926211,3.211,8.549
5.12,0,-0.145427,-0.184641,-0.941168,2.626,8.79
5.13,0,-0.159084,-0.205152,-0.951563,1.911,8.997
5.14,0,-0.166474,-0.199139,-0.963106,1.409,9.183
5.15,0,-0.160104,-0.177252,-0.975285,1.355,9.381
5.16,0,-0.138828,-0.153148,-0.987032,1.769,9.567
5.17,0,-0.107487,-0.143007,-1.006549,2.281,9.71
5.18,0,-0.07923,-0.163212,-1.036131,2.348,9.811
5.19,0,-0.067968,-0.201483,-1.065383,1.817,9.911
5.2,0,-0.076045,-0.231779,-1.077001,0.96,10.108
5.21,0,-0.095716,-0.24141,-1.063166,0.146,10.453
5.22,0,-0.11587,-0.223498,-1.026704,-0.3,10.882
5.23,0,-0.129451,-0.17427,-0.972508,-0.157,11.297
5.24,0,-0.135413,-0.106162,-0.917726,0.509,11.605
5.25,0,-0.134573,-0.048985,-0.88771,1.331,11.696
5.26,0,-0.132127,-0.03594,-0.888322,1.832,11.531
5.27,0,-0.135923,-0.079714,-0.903406,1.707,11.224
5.28,0,-0.148255,-0.15753,-0.916605,1.032,10.973
5.29,0,-0.162116,-0.232645,-0.926211,0.093,10.904
5.3,0,-0.167212,-0.284344,-0.941983,-0.884,11
5.31,0,-0.158957,-0.30748,-0.965603,-1.807,11.204
5.32,0,-0.142981,-0.305034,-0.985961,-2.552,11.51
5.33,0,-0.128432,-0.289873,-1.003262,-2.993,11.917
5.34,0,-0.120406,-0.272955,-1.027315,-3.157,12.449
5.35,0,-0.12117,-0.250201,-1.058809,-3.176,13.054
5.36,0,-0.126827,-0.216975,-1.091831,-3.17,13.561
5.37,0,-0.128228,-0.173633,-1.12521,-3.02,13.876
5.38,0,-0.117527,-0.133095,-1.163914,-2.434,14.072
5.39,0,-0.093703,-0.115768,-1.199713,-1.396,14.197
5.4,0,-0.068172,-0.123693,-1.20965,-0.113,14.319
5.41,0,-0.054362,-0.137299,-1.193216,1.172,14.501
5.42,0,-0.052935,-0.132662,-1.185623,2.324,14.738
5.43,0,-0.056476,-0.109628,-1.212428,3.147,14.981
5.44,0,-0.060757,-0.093754,-1.248991,3.405,15.126
5.45,0,-0.065777,-0.11029,-1.244889,3.111,15.16
5.46,0,-0.071178,-0.152663,-1.170742,2.51,15.226
5.47,0,-0.077982,-0.194884,-1.041126,1.94,15.405
5.48,0,-0.089422,-0.227218,-0.902998,1.596,15.654
5.49,0,-0.108201,-0.238531,-0.798964,1.374,15.955
5.5,0,-0.137503,-0.214121,-0.737761,0.996,16.235
5.51,0,-0.175009,-0.164359,-0.697298,0.515,16.386
5.52,0,-0.206885,-0.126241,-0.668124,0.46,16.318
5.53,0,-0.214707,-0.13577,-0.668837,1.273,16.091
5.54,0,-0.192183,-0.20133,-0.706318,2.619,15.91
5.55,0,-0.151975,-0.307607,-0.765738,3.597,15.986
5.56,0,-0.115004,-0.430395,-0.829183,3.436,16.457
5.57,0,-0.09699,-0.535755,-0.886029,1.977,17.327
5.58,0,-0.101143,-0.577339,-0.932122,-0.131,18.413
5.59,0,-0.117883,-0.533029,-0.965424,-1.705,19.489
5.6,0,-0.129961,-0.437326,-0.981477,-1.973,20.415
5.61,0,-0.127464,-0.348222,-0.980305,-1.137,21.124
5.62,0,-0.112278,-0.297721,-0.973756,0.214,21.64
5.63,0,-0.093219,-0.288115,-0.972584,1.538,22.039
5.64,0,-0.081625,-0.312347,-0.982955,2.36,22.386
5.65,0,-0.080912,-0.358771,-1.009352,2.403,22.73
5.66,0,-0.085141,-0.407183,-1.046094,1.655,23.086
5.67,0,-0.084861,-0.444053,-1.072237,0.245,23.491
5.68,0,-0.079561,-0.461201,-1.072695,-1.624,23.917
5.69,0,-0.075943,-0.4426,-1.05807,-3.471,24.295
5.7,0,-0.07286,-0.385168,-1.049024,-4.642,24.528
5.71,0,-0.065471,-0.306078,-1.056414,-4.675,24.599
5.72,0,-0.058693,-0.226122,-1.058732,-3.546,24.569
5.73,0,-0.060808,-0.157326,-1.019569,-1.66,24.53
5.74,0,-0.074746,-0.111029,-0.94262,0.236,24.529
5.75,0,-0.094085,-0.110469,-0.87678,1.429,24.499
5.76,0,-0.104353,-0.167595,-0.864141,1.896,24.469
5.77,0,-0.100888,-0.261387,-0.904374,2.092,24.606
5.78,0,-0.089346,-0.33905,-0.966877,2.361,25.027
5.79,0,-0.072656,-0.367613,-1.019773,2.714,25.599
5.8,0,-0.050718,-0.37913,-1.053509,2.698,26.054
5.81,0,-0.02427,-0.424459,-1.077333,1.879,26.374
5.82,0,0.000701,-0.510734,-1.091805,0.244,26.784
5.83,0,0.010714,-0.595327,-1.082276,-1.736,27.451
5.84,0,-0.00409,-0.626311,-1.046425,-3.263,28.353
5.85,0,-0.033825,-0.586155,-1.012919,-3.568,29.348
5.86,0,-0.054311,-0.510606,-1.015034,-2.394,30.263
5.87,0,-0.051584,-0.461634,-1.044362,-0.211,30.998
5.88,0,-0.029926,-0.477177,-1.063115,2.032,31.629
5.89,0,-0.004395,-0.540265,-1.057484,3.425,32.364
5.9,0,0.006587,-0.603608,-1.03473,3.543,33.293
5.91,0,-0.003172,-0.627407,-1.00581,2.646,34.343
5.92,0,-0.019887,-0.618744,-0.995109,1.293,35.411
5.93,0,-0.025391,-0.61352,-1.020206,0.037,36.474
5.94,0,-0.013772,-0.607966,-1.063064,-0.691,37.503
5.95,0,0.004344,-0.574179,-1.083091,-0.785,38.394
5.96,0,0.018104,-0.515601,-1.064593,-0.338,39.062
5.97,0,0.025544,-0.484005,-1.026398,0.475,39.575
5.98,0,0.024372,-0.520212,-0.97926,1.355,40.152
5.99,0,0.013899,-0.602742,-0.925319,2.016,40.965
6,0,0.002612,-0.677985,-0.889341,2.347,42.007
6.01,0,-0.006026,-0.691234,-0.890055,2.644,43.118
6.02,0,-0.021008,-0.630286,-0.893214,3.048,44.07
6.03,0,-0.044297,-0.554356,-0.851682,3.094,44.638
6.04,0,-0.05826,-0.544062,-0.78574,2.422,44.799
6.05,0,-0.044883,-0.62384,-0.767267,1.076,44.796
6.06,0,-0.005975,-0.722906,-0.828571,-0.67,44.949
6.07,0,0.036398,-0.748768,-0.933447,-2.55,45.382
6.08,0,0.057929,-0.706828,-1.025965,-4.21,45.969
6.09,0,0.052986,-0.641981,-1.074504,-4.852,46.494
6.1,0,0.024677,-0.573236,-1.065739,-4.049,46.812
6.11,0,-0.01395,-0.528748,-1.009964,-2.463,46.867
6.12,0,-0.031888,-0.50895,-0.970826,-1.043,46.761
6.13,0,-0.014817,-0.483037,-0.996536,-0.261,46.621
6.14,0,0.022817,-0.459519,-1.063522,-0.176,46.457
6.15,0,0.058489,-0.476463,-1.135351,-0.871,46.25
6.16,0,0.075383,-0.513002,-1.195713,-2.35,46.061
6.17,0,0.065216,-0.504619,-1.219358,-4.008,46.037
6.18,0,0.034258,-0.431313,-1.180323,-4.757,46.155
6.19,0,0.006892,-0.345776,-1.111756,-4.004,46.2
6.2,0,0.002816,-0.314589,-1.071141,-2.301,46.046
6.21,0,0.014307,-0.346133,-1.062885,-0.854,45.773
6.22,0,0.023735,-0.398494,-1.05728,-0.511,45.589
6.23,0,0.022282,-0.41842,-1.024513,-1.221,45.563
6.24,0,0.006306,-0.36002,-0.963819,-2.182,45.539
6.25,0,-0.021722,-0.223804,-0.905164,-2.45,45.299
6.26,0,-0.051049,-0.075204,-0.86567,-1.397,44.675
6.27,0,-0.072656,0.006357,-0.834559,0.891,43.701
6.28,0,-0.084963,-0.009007,-0.802225,3.412,42.56
6.29,0,-0.088326,-0.091613,-0.781892,4.907,41.409
6.3,0,-0.082874,-0.207089,-0.783242,4.686,40.367
6.31,0,-0.069981,-0.338285,-0.792925,2.821,39.531
6.32,0,-0.057572,-0.444511,-0.804799,0.14,39.034
6.33,0,-0.055585,-0.467749,-0.825106,-2.223,38.849
6.34,0,-0.067254,-0.392914,-0.84177,-3.414,38.665
6.35,0,-0.088989,-0.271375,-0.840522,-3.114,38.178
6.36,0,-0.106341,-0.18673,-0.837387,-1.709,37.332
6.37,0,-0.098518,-0.180462,-0.864371,0.017,36.352
6.38,0,-0.059814,-0.237486,-0.935027,1.257,35.642
6.39,0,-0.011249,-0.323481,-1.032182,1.583,35.43
6.4,0,0.023837,-0.419465,-1.13028,1.213,35.706
6.41,0,0.0378,-0.510785,-1.21253,0.556,36.352
6.42,0,0.034207,-0.549005,-1.274038,-0.006,37.149
6.43,0,0.029162,-0.517588,-1.318883,-0.31,37.817
6.44,0,0.034691,-0.455264,-1.345433,-0.33,38.264
6.45,0,0.049087,-0.401017,-1.342962,-0.062,38.569
6.46,0,0.063891,-0.38099,-1.298423,0.357,38.777
6.47,0,0.059916,-0.410317,-1.215027,0.829,38.929
6.48,0,0.029085,-0.477177,-1.115807,1.217,39.135
6.49,0,-0.014154,-0.531806,-1.023009,1.354,39.454
6.5,0,-0.055355,-0.539858,-0.944709,1.192,39.825
6.51,0,-0.083205,-0.511218,-0.878971,0.645,40.101
6.52,0,-0.08797,-0.464258,-0.835145,-0.215,40.128
6.53,0,-0.074058,-0.411464,-0.822915,-1.042,39.973
6.54,0,-0.05775,-0.360962,-0.835171,-1.859,39.775
6.55,0,-0.044628,-0.337139,-0.860345,-2.784,39.521
6.56,0,-0.034564,-0.372072,-0.880729,-3.38,39.27
6.57,0,-0.033137,-0.440715,-0.880678,-3.085,39.282
6.58,0,-0.040653,-0.474323,-0.858434,-1.979,39.668
6.59,0,-0.050208,-0.45641,-0.831654,-0.673,40.267
6.6,0,-0.051533,-0.448665,-0.828342,0.489,40.885
6.61,0,-0.032347,-0.521257,-0.859759,1.588,41.569
6.62,0,0.001975,-0.660811,-0.915076,2.654,42.513
6.63,0,0.029544,-0.771445,-0.968788,3.445,43.809
6.64,0,0.040424,-0.773101,-1.009454,3.689,45.24
6.65,0,0.038895,-0.688279,-1.048336,3.49,46.422
6.66,0,0.037214,-0.637803,-1.083626,3.21,47.208
6.67,0,0.045087,-0.701503,-1.090327,2.942,47.871
6.68,0,0.054183,-0.796339,-1.063854,2.587,48.682
6.69,0,0.05612,-0.819271,-1.031622,2.458,49.604
6.7,0,0.050183,-0.801053,-1.003797,2.951,50.457
6.71,0,0.031582,-0.8009,-0.976534,3.751,51.195
6.72,0,0.0073,-0.810659,-0.956532,4.024,51.844
6.73,0,-0.009491,-0.773025,-0.952837,3.42,52.336
6.74,0,-0.014715,-0.672557,-0.974292,2.353,52.482
6.75,0,-0.003427,-0.577288,-1.027061,1.313,52.2
6.76,0,0.023531,-0.544444,-1.09973,0.556,51.642
6.77,0,0.053572,-0.557617,-1.151097,0.043,51.081
6.78,0,0.072682,-0.580243,-1.149619,-0.765,50.641
6.79,0,0.072045,-0.596398,-1.100851,-2.403,50.317
6.8,0,0.055304,-0.617444,-1.026449,-4.592,50.163
6.81,0,0.03622,-0.645421,-0.961322,-6.146,50.285
6.82,0,0.024346,-0.626591,-0.946238,-5.982,50.712
6.83,0,0.022002,-0.543603,-0.975795,-4.114,51.224
6.84,0,0.027659,-0.453149,-0.989834,-1.492,51.528
6.85,0,0.033239,-0.411336,-0.952124,0.674,51.558
6.86,0,0.03678,-0.43274,-0.892475,1.816,51.464
6.87,0,0.041596,-0.489484,-0.859581,2.235,51.42
6.88,0,0.04366,-0.555069,-0.868575,2.241,51.453
6.89,0,0.038003,-0.620833,-0.899024,1.801,51.517
6.9,0,0.026079,-0.668124,-0.920656,0.855,51.647
6.91,0,0.018817,-0.68596,-0.926389,-0.445,51.823
6.92,0,0.029111,-0.676099,-0.944302,-1.608,51.979
6.93,0,0.05082,-0.620502,-0.9933,-2.043,52.095
6.94,0,0.063407,-0.512696,-1.049075,-1.486,52.066
6.95,0,0.058515,-0.39638,-1.084849,-0.161,51.744
6.96,0,0.044195,-0.324883,-1.09922,1.446,51.158
6.97,0,0.025849,-0.301441,-1.09336,2.898,50.479
6.98,0,0.003147,-0.307276,-1.064618,3.901,49.8
6.99,0,-0.009746,-0.361345,-1.035036,4.239,49.104
7,0,-0.004523,-0.497917,-1.033533,3.535,48.493
7.01,0,-0.000064,-0.668073,-1.046604,1.51,48.257
7.02,0,-0.017212,-0.744513,-1.032106,-1.359,48.497
7.03,0,-0.053011,-0.688304,-0.97024,-3.911,48.941
7.04,0,-0.077931,-0.583556,-0.898438,-5.146,49.251
7.05,0,-0.070949,-0.501688,-0.871174,-4.837,49.353
7.06,0,-0.04231,-0.456258,-0.890411,-3.56,49.356
7.07,0,-0.011963,-0.437097,-0.925574,-1.966,49.41
7.08,0,0.004727,-0.437453,-0.960787,-0.287,49.54
7.09,0,0.003682,-0.447187,-1.002141,1.469,49.609
7.1,0,-0.006383,-0.462806,-1.051496,3.076,49.606
7.11,0,-0.008268,-0.512798,-1.082225,3.946,49.693
7.12,0,0.006255,-0.602666,-1.077027,3.416,50.025
7.13,0,0.019913,-0.670519,-1.045534,1.413,50.607
7.14,0,0.017339,-0.65783,-1.010651,-1.192,51.169
7.15,0,0.005287,-0.583097,-0.997173,-3.171,51.431
7.16,0,-0.008319,-0.490528,-1.008256,-3.911,51.451
7.17,0,-0.020855,-0.411922,-1.017862,-3.368,51.369
7.18,0,-0.023251,-0.402444,-1.001096,-1.741,51.256
7.19,0,-0.01316,-0.4983,-0.975464,0.181,51.195
7.2,0,-0.006153,-0.621139,-0.966775,1.339,51.35
7.21,0,-0.019734,-0.64616,-0.956252,1.699,51.739
7.22,0,-0.052298,-0.569134,-0.921854,2.325,52.15
7.23,0,-0.093117,-0.504695,-0.872066,3.611,52.351
7.24,0,-0.124355,-0.519219,-0.825667,4.887,52.328
7.25,0,-0.122826,-0.581543,-0.805206,5.536,52.23
7.26,0,-0.085906,-0.654517,-0.824061,5.352,52.223
7.27,0,-0.032856,-0.732384,-0.873467,4.24,52.32
7.28,0,0.010307,-0.806862,-0.940072,2.374,52.523
7.29,0,0.028092,-0.842076,-1.023009,0.405,52.934
7.3,0,0.028576,-0.820545,-1.110125,-0.984,53.629
7.31,0,0.022537,-0.782351,-1.176832,-1.671,54.498
7.32,0,0.018205,-0.777178,-1.218441,-2.028,55.355
7.33,0,0.022053,-0.787447,-1.230799,-2.336,56.132
7.34,0,0.022333,-0.741761,-1.203866,-2.391,56.85
7.35,0,0.0086,-0.624298,-1.170538,-1.598,57.397
7.36,0,-0.005262,-0.508848,-1.173418,0.511,57.644
7.37,0,-0.007096,-0.448563,-1.18868,3.556,57.57
7.38,0,-0.003223,-0.428841,-1.15339,6.364,57.181
7.39,0,-0.007096,-0.409247,-1.044871,7.891,56.396
7.4,0,-0.026588,-0.37011,-0.911891,7.918,55.17
7.41,0,-0.052654,-0.367562,-0.825972,6.818,53.629
7.42,0,-0.071713,-0.46036,-0.805436,4.802,52.117
7.43,0,-0.093499,-0.579861,-0.808442,1.969,51.05
7.44,0,-0.131821,-0.596729,-0.794657,-0.869,50.468
7.45,0,-0.174194,-0.492949,-0.760718,-2.438,49.94
7.46,0,-0.197559,-0.376276,-0.719874,-2.411,49.112
7.47,0,-0.188132,-0.312092,-0.703694,-1.778,48.057
7.48,0,-0.150115,-0.259934,-0.761584,-1.664,46.928
7.49,0,-0.095996,-0.19417,-0.910082,-2.297,45.645
7.5,0,-0.041978,-0.166117,-1.105539,-3.486,44.147
7.51,0,-0.012651,-0.188769,-1.272306,-5.123,42.627
7.52,0,-0.019989,-0.151237,-1.361409,-6.583,41.261
7.53,0,-0.049342,0.009236,-1.382405,-6.748,39.848
7.54,0,-0.083715,0.193406,-1.366505,-5.186,38.008
7.55,0,-0.116635,0.277745,-1.321711,-2.595,35.677
7.56,0,-0.136789,0.250965,-1.2627,-0.214,33.232
7.57,0,-0.127897,0.174907,-1.222441,0.989,31.01
7.58,0,-0.099945,0.111641,-1.201471,1.025,28.97
7.59,0,-0.093805,0.094365,-1.168857,0.642,26.961
7.6,0,-0.132356,0.105704,-1.10852,0.672,24.913
7.61,0,-0.20263,0.100022,-1.025124,1.682,22.951
7.62,0,-0.268317,0.049418,-0.922032,3.488,21.34
7.63,0,-0.298766,-0.048781,-0.807041,5.02,20.251
7.64,0,-0.299785,-0.17134,-0.699235,5.275,19.71
7.65,0,-0.292217,-0.257463,-0.621037,4.225,19.58
7.66,0,-0.283197,-0.275069,-0.585823,2.578,19.64
7.67,0,-0.274967,-0.26103,-0.587505,0.947,19.737
7.68,0,-0.2674,-0.254048,-0.612526,-0.455,19.817
7.69,0,-0.256953,-0.241003,-0.660251,-1.428,19.965
7.7,0,-0.242506,-0.21035,-0.736334,-1.739,20.219
7.71,0,-0.227422,-0.18882,-0.828546,-1.409,20.452
7.72,0,-0.222988,-0.202247,-0.897469,-0.831,20.581
7.73,0,-0.236136,-0.24908,-0.913751,-0.538,20.606
7.74,0,-0.255603,-0.282102,-0.898463,-0.599,20.543
7.75,0,-0.259323,-0.258737,-0.895329,-0.557,20.37
7.76,0,-0.240799,-0.200056,-0.919306,-0.014,20.061
7.77,0,-0.21593,-0.158549,-0.958086,0.903,19.621
7.78,0,-0.198196,-0.174474,-1.002243,1.581,19.098
7.79,0,-0.189941,-0.246022,-1.056235,1.582,18.646
7.8,0,-0.190629,-0.335279,-1.120547,0.974,18.481
7.81,0,-0.196744,-0.406037,-1.177826,0.002,18.676
7.82,0,-0.199929,-0.436944,-1.221549,-1.111,19.08
7.83,0,-0.194196,-0.422777,-1.257578,-2.177,19.485
7.84,0,-0.180029,-0.373269,-1.283364,-3.155,19.803
7.85,0,-0.156384,-0.304881,-1.298015,-4.09,20.05
7.86,0,-0.124992,-0.220287,-1.303034,-4.895,20.206
7.87,0,-0.104583,-0.096556,-1.295543,-5.119,20.142
7.88,0,-0.113322,0.05612,-1.27014,-4.385,19.725
7.89,0,-0.146472,0.170678,-1.223104,-3.046,18.85
7.9,0,-0.186552,0.179927,-1.155047,-1.938,17.607
7.91,0,-0.235677,0.086517,-1.064236,-1.866,16.417
7.92,0,-0.31306,-0.020295,-0.952047,-2.89,15.598
7.93,0,-0.411133,-0.040271,-0.848446,-3.912,15.097
7.94,0,-0.496363,0.054463,-0.773891,-3.842,14.608
7.95,0,-0.536902,0.206859,-0.704051,-2.591,13.736
7.96,0,-0.514301,0.324399,-0.643561,-0.86,12.259
7.97,0,-0.438651,0.349012,-0.642516,0.405,10.299
7.98,0,-0.354185,0.285618,-0.706013,0.64,8.204
7.99,0,-0.307505,0.175035,-0.781408,-0.179,6.344
8,0,-0.313238,0.068376,-0.837387,-1.706,4.931
8.01,0,-0.346108,-0.000217,-0.889749,-3.357,4.001
8.02,0,-0.364275,-0.019734,-0.952098,-4.61,3.435
8.03,0,-0.350796,0.00595,-1.015518,-5.221,3.045
8.04,0,-0.318487,0.06621,-1.067625,-5.085,2.737
8.05,0,-0.287937,0.142956,-1.108495,-4.269,2.448
8.06,0,-0.274687,0.205432,-1.145033,-3.047,2.078
8.07,0,-0.276777,0.227498,-1.181189,-1.726,1.619
8.08,0,-0.279783,0.204388,-1.219791,-0.561,1.206
8.09,0,-0.278637,0.156205,-1.251743,0.075,1
8.1,0,-0.277286,0.094722,-1.260814,-0.196,1.02
8.11,0,-0.278101,0.031582,-1.247259,-1.352,1.135
8.12,0,-0.280726,-0.009262,-1.208402,-2.873,1.218
8.13,0,-0.288115,0.002917,-1.136472,-3.813,1.174
8.14,0,-0.301747,0.07872,-1.053611,-3.32,0.971
8.15,0,-0.313621,0.168232,-0.981706,-1.356,0.637
8.16,0,-0.321723,0.204082,-0.911432,1.152,0.209
8.17,0,-0.33324,0.1599,-0.839375,2.88,-0.185
8.18,0,-0.350796,0.072401,-0.788823,3.051,-0.409
8.19,0,-0.366797,0.012345,-0.767114,2.005,-0.432
8.2,0,-0.371588,0.024652,-0.756004,0.815,-0.359
8.21,0,-0.362695,0.080351,-0.74622,0.32,-0.343
8.22,0,-0.342821,0.120253,-0.731926,0.564,-0.463
8.23,0,-0.318589,0.124024,-0.724001,1.087,-0.679
8.24,0,-0.294842,0.095333,-0.759368,1.407,-0.865
8.25,0,-0.272802,0.048578,-0.859147,1.28,-0.952
8.26,0,-0.2568,0.01023,-0.99172,0.883,-0.91
8.27,0,-0.252647,0.006638,-1.086531,0.72,-0.696
8.28,0,-0.257947,0.030945,-1.101437,1.033,-0.394
8.29,0,-0.257896,0.037647,-1.069536,1.394,-0.204
8.3,0,-0.237869,-0.000803,-1.047343,1.239,-0.16
8.31,0,-0.198349,-0.057139,-1.050477,0.438,-0.124
8.32,0,-0.155721,-0.077625,-1.067166,-0.61,-0.052
8.33,0,-0.128254,-0.031863,-1.09127,-1.021,0.073
8.34,0,-0.12698,0.064554,-1.116444,-0.058,0.204
8.35,0,-0.154243,0.155466,-1.136497,2.023,0.157
8.36,0,-0.191954,0.180488,-1.145925,3.984,-0.157
8.37,0,-0.216236,0.146854,-1.115069,4.683,-0.586
8.38,0,-0.225256,0.128993,-1.021863,3.973,-1.003
8.39,0,-0.22044,0.18064,-0.902616,2.597,-1.459
8.4,0,-0.181991,0.298689,-0.814481,1.375,-2.243
8.41,0,-0.09411,0.456665,-0.778885,0.688,-3.643
8.42,0,0.018537,0.604704,-0.780694,0.426,-5.707
8.43,0,0.109144,0.663869,-0.792543,0.202,-8.204
8.44,0,0.155772,0.595863,-0.809844,-0.315,-10.729
8.45,0,0.17213,0.449251,-0.860243,-1.188,-12.84
8.46,0,0.183367,0.308576,-0.954825,-2.37,-14.244
8.47,0,0.203139,0.240875,-1.053687,-3.679,-14.956
8.48,0,0.226352,0.288319,-1.110839,-4.55,-15.242
8.49,0,0.242022,0.423261,-1.129414,-4.696,-15.604
8.5,0,0.251577,0.549769,-1.141619,-4.514,-16.463
8.51,0,0.260265,0.616247,-1.158232,-4.211,-17.802
8.52,0,0.267374,0.655231,-1.169774,-3.261,-19.282
8.53,0,0.270152,0.691565,-1.163073,-1.39,-20.557
8.54,0,0.266355,0.69312,-1.138026,0.616,-21.585
8.55,0,0.259221,0.633114,-1.122967,1.723,-22.478
8.56,0,0.255501,0.54024,-1.131503,1.788,-23.222
8.57,0,0.258584,0.463265,-1.119502,1.568,-23.793
