xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
321.85,0,0.421783,-0.03678,-0.958316,5.009,-15.365
321.86,0,0.376747,-0.095818,-0.978317,-0.872,-14.937
321.87,0,0.363217,-0.085345,-1.048757,-6.352,-14.278
321.88,0,0.384302,-0.04817,-1.150256,-9.834,-13.335
321.89,0,0.442868,0.045864,-1.24587,-9.902,-12.179
321.9,0,0.521104,0.17557,-1.259744,-6.328,-10.972
321.91,0,0.566369,0.262368,-1.16971,-0.588,-9.845
321.92,0,0.549081,0.232288,-1.060962,4.553,-8.798
321.93,0,0.515639,0.130216,-1.025646,6.936,-7.794
321.94,0,0.512212,0.054145,-1.060172,6.401,-6.958
321.95,0,0.53722,-0.00414,-1.104087,4.008,-6.285
321.96,0,0.568879,-0.071268,-1.126356,1.209,-5.559
321.97,0,0.593811,-0.07537,-1.118648,-0.224,-4.583
321.98,0,0.602602,0.048361,-1.077562,0.552,-3.563
321.99,0,0.592283,0.212032,-1.007912,2.282,-3.008
322,0,0.575568,0.287873,-0.924924,3.072,-3.132
322.01,0,0.563299,0.250417,-0.852981,2.167,-3.651
322.02,0,0.551107,0.149975,-0.776541,0.16,-4.132
322.03,0,0.532137,0.054463,-0.649447,-1.511,-4.255
322.04,0,0.512632,0.000064,-0.45999,-1.874,-3.95
322.05,0,0.512568,-0.027366,-0.304015,-1.38,-3.559
322.06,0,0.556967,-0.046603,-0.363905,-1.236,-3.299
322.07,0,0.62375,-0.034576,-0.672723,-2.615,-3.093
322.08,0,0.678647,0.031315,-1.018092,-5.654,-2.962
322.09,0,0.71888,0.086594,-1.217995,-9.387,-3.214
322.1,0,0.775484,0.088033,-1.332349,-11.86,-3.664
322.11,0,0.855695,0.123107,-1.490236,-10.688,-3.726
322.12,0,0.912171,0.267336,-1.62821,-4.956,-3.629
322.13,0,0.913216,0.457608,-1.633599,3.585,-3.983
322.14,0,0.914719,0.595913,-1.524468,11.243,-4.915
322.15,0,0.979171,0.608794,-1.373499,14.272,-6.356
322.16,0,1.020436,0.381729,-1.235118,10.898,-8.115
322.17,0,0.92974,-0.056961,-1.107692,2.345,-9.338
322.18,0,0.784555,-0.492235,-0.98777,-8.773,-9.232
322.19,0,0.712191,-0.746233,-0.863632,-19.136,-7.801
322.2,0,0.703121,-0.665219,-0.729429,-24.453,-5.434
322.21,0,0.696802,-0.224351,-0.640847,-21.435,-2.814
322.22,0,0.700381,0.278904,-0.631063,-11.046,-0.635
322.23,0,0.737812,0.476833,-0.662633,1.226,0.794
322.24,0,0.776579,0.337202,-0.693744,10.129,1.609
322.25,0,0.787651,0.084759,-0.737111,13.966,2.199
322.26,0,0.796008,-0.156702,-0.819615,13.357,2.865
322.27,0,0.823131,-0.34612,-0.929803,9.791,3.742
322.28,0,0.857453,-0.433606,-1.031864,5.006,4.815
322.29,0,0.88501,-0.400074,-1.101207,0.444,5.83
322.3,0,0.910005,-0.26726,-1.152218,-2.776,6.48
322.31,0,0.939562,-0.103143,-1.185788,-4.107,6.631
322.32,0,0.964456,0.021811,-1.181559,-3.749,6.376
322.33,0,0.96703,0.089486,-1.179877,-2.698,5.978
322.34,0,0.963208,0.14079,-1.249858,-1.762,5.477
322.35,0,0.982713,0.205866,-1.362951,-1.134,4.735
322.36,0,1.002855,0.25071,-1.414344,-0.98,3.873
322.37,0,0.994586,0.274037,-1.33812,-1.326,2.89
322.38,0,0.968113,0.335279,-1.182055,-1.582,1.718
322.39,0,0.955627,0.436778,-1.023774,-1.315,0.31
322.4,0,0.973234,0.525831,-0.878741,-0.678,-1.469
322.41,0,0.978317,0.548126,-0.759393,-0.184,-3.508
322.42,0,0.940225,0.480782,-0.698687,-0.504,-5.527
322.43,0,0.90031,0.374237,-0.721899,-2.021,-7.431
322.44,0,0.899113,0.308652,-0.752768,-4.192,-9.205
322.45,0,0.931511,0.298473,-0.689629,-5.893,-10.668
322.46,0,0.981846,0.326654,-0.579861,-6.364,-11.82
322.47,0,1.032832,0.417069,-0.556891,-5.264,-12.786
322.48,0,1.05319,0.569109,-0.679182,-2.929,-13.884
322.49,0,1.031379,0.701999,-0.87069,-0.491,-15.361
322.5,0,0.995644,0.741876,-1.029812,0.65,-17.179
322.51,0,0.984343,0.694254,-1.128344,-0.158,-19.103
322.52,0,1.004167,0.628834,-1.185776,-2.339,-20.924
322.53,0,1.044068,0.62533,-1.228697,-4.377,-22.659
322.54,0,1.091385,0.688406,-1.253565,-4.942,-24.392
322.55,0,1.117718,0.743252,-1.25103,-4.067,-26.095
322.56,0,1.113654,0.76584,-1.249781,-2.339,-27.646
322.57,0,1.086391,0.802276,-1.267885,-0.184,-29.167
322.58,0,1.057484,0.828622,-1.26591,1.765,-30.789
322.59,0,1.045929,0.777471,-1.200707,2.552,-32.394
322.6,0,1.044986,0.661703,-1.088888,1.73,-33.636
322.61,0,1.04231,0.567554,-0.99321,-0.364,-34.469
322.62,0,1.02692,0.570408,-0.938505,-2.748,-35.125
322.63,0,1.000447,0.653231,-0.901559,-4.572,-35.947
322.64,0,0.976317,0.748908,-0.864498,-5.313,-36.974
322.65,0,0.961692,0.836075,-0.839018,-4.809,-38.066
322.66,0,0.954009,0.928873,-0.834725,-3.533,-39.177
322.67,0,0.944862,1.012805,-0.8334,-2.137,-40.345
322.68,0,0.937256,1.039622,-0.813181,-1.047,-41.544
322.69,0,0.942429,1.029456,-0.782249,-0.427,-42.727
322.7,0,0.955844,1.020245,-0.755953,-0.497,-43.843
322.71,0,0.963857,0.992854,-0.739111,-1.542,-44.913
322.72,0,0.959691,0.924121,-0.727989,-3.309,-45.923
322.73,0,0.938301,0.812455,-0.707108,-5.04,-46.668
322.74,0,0.903304,0.696853,-0.674863,-6.15,-46.992
322.75,0,0.869632,0.641663,-0.656174,-6.305,-46.758
322.76,0,0.843936,0.663856,-0.667895,-5.533,-46.063
322.77,0,0.807206,0.714905,-0.676443,-4.01,-45.113
322.78,0,0.742054,0.665232,-0.637025,-1.432,-43.832
322.79,0,0.699362,0.463953,-0.621444,2.846,-41.463
322.8,0,0.731289,0.382633,-0.736487,8.417,-37.943
322.81,0,0.895431,0.691986,-1.004574,13.322,-35.136
322.82,0,1.211969,1.202924,-1.427186,14.948,-35.015
322.83,0,1.511333,1.548254,-1.87715,11.729,-37.49
322.84,0,1.584244,1.629866,-2.129402,4.236,-41.107
322.85,0,1.431428,1.559618,-2.101565,-5.239,-44.925
322.86,0,1.235079,1.485038,-1.906796,-13.295,-48.707
322.87,0,1.136777,1.470871,-1.730474,-16.914,-52.222
322.88,0,1.129872,1.476808,-1.639281,-15.319,-55.164
322.89,0,1.131236,1.46826,-1.576027,-10.074,-57.331
322.9,0,1.081014,1.443837,-1.456182,-3.629,-58.789
322.91,0,0.994128,1.387666,-1.276306,2.124,-59.762
322.92,0,0.924516,1.29576,-1.100443,6.394,-60.586
322.93,0,0.894896,1.158932,-0.927039,9.576,-61.492
322.94,0,0.840101,1.015735,-0.740067,12.73,-62.293
322.95,0,0.717045,0.884525,-0.568752,16.3,-62.403
322.96,0,0.586868,0.730282,-0.417885,19.447,-61.37
322.97,0,0.536354,0.609482,-0.236964,20.426,-59.355
322.98,0,0.585556,0.520289,-0.016957,17.407,-57.24
322.99,0,0.668952,0.351981,0.16892,9.838,-55.502
323,0,0.736117,0.158256,0.21458,-0.346,-53.836
323.01,0,0.775764,0.111959,0.066821,-9.918,-51.856
323.02,0,0.717237,0.205127,-0.218886,-17.071,-49.548
323.03,0,0.536137,0.441772,-0.525971,-21.452,-47.182
323.04,0,0.362873,0.85953,-0.78816,-22.378,-45.395
323.05,0,0.320487,1.336413,-1.011785,-18.853,-44.6
323.06,0,0.407068,1.728334,-1.217294,-11.031,-44.791
323.07,0,0.519996,1.940875,-1.408216,-0.949,-45.946
323.08,0,0.56693,1.939346,-1.564141,8.938,-47.941
323.09,0,0.538329,1.733048,-1.659487,17.027,-50.256
323.1,0,0.475253,1.342363,-1.678393,22.631,-51.999
323.11,0,0.406317,0.828087,-1.629892,25.502,-52.546
323.12,0,0.338425,0.278407,-1.534941,25.423,-51.661
323.13,0,0.283146,-0.181392,-1.409464,22.399,-49.407
323.14,0,0.248264,-0.444894,-1.271554,16.913,-46.056
323.15,0,0.219485,-0.503306,-1.145632,9.841,-42.102
323.16,0,0.180946,-0.404724,-1.028424,2.368,-38.001
323.17,0,0.136891,-0.201114,-0.89938,-4.327,-34.172
323.18,0,0.100289,0.076669,-0.757457,-9.188,-30.965
323.19,0,0.066299,0.386149,-0.625024,-11.4,-28.531
323.2,0,0.028576,0.645714,-0.519843,-10.487,-26.801
323.21,0,-0.001784,0.793829,-0.452843,-7.174,-25.66
323.22,0,-0.016549,0.835757,-0.428637,-3.162,-25.002
323.23,0,-0.032691,0.810914,-0.428548,0.344,-24.738
323.24,0,-0.050106,0.763164,-0.443263,3.113,-24.615
323.25,0,-0.048361,0.727237,-0.50109,5.141,-24.534
323.26,0,-0.020218,0.701006,-0.615495,6.178,-24.648
323.27,0,0.021734,0.658607,-0.766833,6.013,-25.053
323.28,0,0.065331,0.61831,-0.928848,4.969,-25.696
323.29,0,0.110507,0.618858,-1.069842,3.735,-26.457
323.3,0,0.15781,0.648058,-1.164283,2.752,-27.293
323.31,0,0.20798,0.66197,-1.212568,1.999,-28.236
323.32,0,0.257947,0.66369,-1.244825,1.613,-29.247
323.33,0,0.283911,0.702089,-1.277223,1.986,-30.271
323.34,0,0.276802,0.774146,-1.308309,3.243,-31.341
323.35,0,0.263349,0.818176,-1.33305,4.933,-32.46
323.36,0,0.252711,0.794887,-1.338019,6.138,-33.614
323.37,0,0.242379,0.725721,-1.30278,6.091,-34.793
323.38,0,0.228645,0.644071,-1.222085,4.756,-35.844
323.39,0,0.204783,0.563974,-1.110087,2.584,-36.653
323.4,0,0.17064,0.501548,-1.004918,0.127,-37.167
323.41,0,0.141439,0.488375,-0.960074,-2.273,-37.541
323.42,0,0.125285,0.540329,-0.990892,-4.294,-38.018
323.43,0,0.103003,0.624247,-1.035201,-5.673,-38.641
323.44,0,0.065598,0.698037,-1.006065,-6.471,-39.198
323.45,0,0.039672,0.770706,-0.881519,-7.018,-39.763
323.46,0,0.053941,0.886742,-0.725416,-7.403,-40.628
323.47,0,0.094059,1.034564,-0.61961,-7.261,-41.892
323.48,0,0.128126,1.145351,-0.593366,-6.409,-43.476
323.49,0,0.149733,1.206427,-0.618795,-5.026,-45.259
323.5,0,0.168232,1.24587,-0.654237,-3.431,-47.218
323.51,0,0.183902,1.272662,-0.680851,-1.882,-49.3
323.52,0,0.204184,1.304117,-0.710331,-0.841,-51.416
323.53,0,0.235881,1.340312,-0.757457,-0.666,-53.698
323.54,0,0.275324,1.344363,-0.81587,-1.096,-56.139
323.55,0,0.314372,1.318157,-0.888475,-1.739,-58.631
323.56,0,0.356198,1.318985,-1.005148,-2.173,-61.143
323.57,0,0.420751,1.407362,-1.155187,-2.037,-63.755
323.58,0,0.5116,1.614566,-1.269719,-1.247,-66.785
323.59,0,0.602691,1.876564,-1.310844,0.084,-70.607
323.6,0,0.671156,2.061701,-1.310373,1.319,-75.103
323.61,0,0.70814,2.057472,-1.308869,1.454,-79.855
323.62,0,0.714217,1.878602,-1.303136,-0.017,-84.264
323.63,0,0.707185,1.655601,-1.275198,-2.948,-87.811
323.64,0,0.697502,1.519627,-1.221664,-6.341,-90.5
323.65,0,0.675488,1.473343,-1.158856,-8.776,-92.548
323.66,0,0.646007,1.464871,-1.108673,-9.396,-94.086
323.67,0,0.619852,1.468323,-1.068224,-8.136,-95.204
323.68,0,0.597531,1.457176,-1.021111,-5.745,-95.903
323.69,0,0.582014,1.410573,-0.9714,-3.418,-96.188
323.7,0,0.566242,1.303149,-0.926058,-1.744,-96.066
323.71,0,0.532787,1.155391,-0.868728,-0.512,-95.435
323.72,0,0.471163,1.047508,-0.794874,0.469,-94.418
323.73,0,0.401374,1.02055,-0.719772,1.486,-93.296
323.74,0,0.350312,1.010715,-0.677449,2.732,-92.12
323.75,0,0.32315,0.927574,-0.691018,3.732,-90.594
323.76,0,0.313977,0.790148,-0.73585,3.48,-88.382
323.77,0,0.314627,0.709236,-0.787752,1.658,-85.641
323.78,0,0.322246,0.752195,-0.8314,-0.782,-82.838
323.79,0,0.34147,0.89222,-0.869989,-2.811,-80.425
323.8,0,0.375906,1.055598,-0.920465,-3.866,-78.638
323.81,0,0.426128,1.20193,-0.988433,-3.902,-77.422
323.82,0,0.49286,1.360594,-1.078747,-3.179,-76.823
323.83,0,0.570918,1.560752,-1.177635,-1.956,-77.104
323.84,0,0.636223,1.7385,-1.257693,-0.108,-78.365
323.85,0,0.670557,1.819565,-1.296524,2.241,-80.305
323.86,0,0.688151,1.830853,-1.299353,4.368,-82.572
323.87,0,0.703668,1.815603,-1.289326,5.656,-84.996
323.88,0,0.707338,1.757445,-1.274306,5.977,-87.448
323.89,0,0.687743,1.659296,-1.252393,5.483,-89.757
323.9,0,0.655957,1.547235,-1.228977,4.45,-91.799
323.91,0,0.612233,1.438346,-1.201255,3.349,-93.552
323.92,0,0.533882,1.333292,-1.161735,2.774,-94.91
323.93,0,0.411731,1.225397,-1.102278,2.953,-95.701
323.94,0,0.266776,1.082008,-1.019289,3.478,-95.891
323.95,0,0.122049,0.882041,-0.92844,3.908,-95.411
323.96,0,-0.009275,0.643281,-0.843413,3.858,-94.068
323.97,0,-0.109589,0.414241,-0.758145,3.012,-91.752
323.98,0,-0.17836,0.200795,-0.65174,1.433,-88.522
323.99,0,-0.224861,-0.013632,-0.524722,-0.692,-84.282
324,0,-0.244621,-0.169608,-0.415095,-3.336,-78.961
324.01,0,-0.226823,-0.204528,-0.353624,-6.172,-72.79
324.02,0,-0.176564,-0.067089,-0.343649,-8.181,-66.392
324.03,0,-0.098085,0.248838,-0.385003,-8.586,-60.592
324.04,0,-0.010192,0.642172,-0.482897,-7.491,-56.13
324.05,0,0.056808,0.98935,-0.619916,-5.458,-53.326
324.06,0,0.10085,1.21509,-0.762234,-2.968,-52.006
324.07,0,0.136496,1.333075,-0.88315,-0.267,-51.862
324.08,0,0.18608,1.412598,-0.987898,2.108,-52.67
324.09,0,0.274318,1.51155,-1.115209,3.408,-54.416
324.1,0,0.399603,1.658442,-1.278344,3.521,-57.119
324.11,0,0.530226,1.792696,-1.433594,3.026,-60.668
324.12,0,0.640019,1.892986,-1.514187,2.476,-64.854
324.13,0,0.720957,1.964725,-1.510263,1.903,-69.588
324.14,0,0.767802,1.998384,-1.459928,1.47,-74.771
324.15,0,0.780185,1.970126,-1.392673,1.325,-79.993
324.16,0,0.761992,1.876067,-1.329929,1.213,-84.829
324.17,0,0.72432,1.766325,-1.275745,0.986,-89.223
324.18,0,0.686418,1.663589,-1.219167,0.76,-93.199
324.19,0,0.664977,1.561058,-1.143402,0.598,-96.602
324.2,0,0.64881,1.412713,-1.064669,0.32,-99.18
324.21,0,0.591697,1.27163,-1.023786,-0.5,-100.857
324.22,0,0.444843,1.222046,-1.034297,-1.887,-101.876
324.23,0,0.214019,1.280294,-1.0338,-3.065,-102.931
324.24,0,-0.026041,1.354631,-0.95271,-3.309,-104.448
324.25,0,-0.196897,1.358097,-0.807933,-2.566,-106.43
324.26,0,-0.270916,1.289403,-0.693247,-1.58,-108.431
324.27,0,-0.275617,1.151951,-0.670608,-1.073,-109.828
324.28,0,-0.267986,0.960711,-0.666289,-0.96,-110.078
324.29,0,-0.285873,0.72339,-0.592932,-0.97,-109.005
324.3,0,-0.311455,0.44655,-0.492974,-1.122,-106.428
324.31,0,-0.287733,0.214363,-0.47203,-1.882,-102.181
324.32,0,-0.153313,0.186896,-0.558292,-4.087,-96.818
324.33,0,0.066809,0.342196,-0.728996,-7.458,-91.32
324.34,0,0.275209,0.556929,-0.920389,-10.239,-86.115
324.35,0,0.40038,0.745889,-1.051407,-10.916,-81.307
324.36,0,0.421974,0.908209,-1.082556,-8.442,-77.001
324.37,0,0.384621,1.114712,-1.049458,-2.807,-73.485
324.38,0,0.364224,1.390839,-1.051216,4.037,-71.253
324.39,0,0.399603,1.686445,-1.146294,9.369,-70.775
324.4,0,0.473839,1.88301,-1.32045,11.872,-72.189
324.41,0,0.546763,1.962521,-1.493472,12.06,-75.264
324.42,0,0.587505,1.972916,-1.583174,10.972,-79.647
324.43,0,0.601646,1.91086,-1.564039,8.961,-84.878
324.44,0,0.602041,1.783039,-1.471292,6.169,-90.15
324.45,0,0.567261,1.59845,-1.369716,2.879,-94.8
324.46,0,0.492516,1.395425,-1.280485,-0.692,-98.513
324.47,0,0.406521,1.250953,-1.177354,-4.204,-101.344
324.48,0,0.296052,1.296295,-1.032857,-6.421,-103.755
324.49,0,0.163989,1.486567,-0.86316,-5.894,-106.356
324.5,0,0.057368,1.511333,-0.710752,-2.668,-108.784
324.51,0,-0.029442,1.293059,-0.608628,1.539,-109.852
324.52,0,-0.10057,1.021226,-0.586996,4.525,-109.183
324.53,0,-0.138165,0.876907,-0.626184,5.525,-107.259
324.54,0,-0.159097,0.897202,-0.672443,5.058,-104.925
324.55,0,-0.170652,0.907063,-0.701006,3.435,-102.839
324.56,0,-0.152167,0.783676,-0.703184,0.879,-100.828
324.57,0,-0.091116,0.619686,-0.706025,-2.111,-98.294
324.58,0,-0.011797,0.526238,-0.736869,-4.897,-95.176
324.59,0,0.039774,0.510199,-0.789765,-7.495,-91.543
324.6,0,0.05096,0.577339,-0.840483,-10.251,-87.585
324.61,0,0.054438,0.747456,-0.856064,-12.485,-83.796
324.62,0,0.088454,0.96401,-0.845681,-12.904,-80.608
324.63,0,0.170041,1.149021,-0.861632,-10.969,-77.972
324.64,0,0.276458,1.309825,-0.926262,-6.78,-75.683
324.65,0,0.372556,1.465164,-1.012308,-0.984,-73.781
324.66,0,0.443556,1.596526,-1.078301,5.123,-72.609
324.67,0,0.501714,1.687591,-1.114584,10.116,-72.625
324.68,0,0.551935,1.703236,-1.15376,13.22,-73.853
324.69,0,0.571631,1.610935,-1.209332,14.228,-75.84
324.7,0,0.537513,1.441238,-1.247603,13.383,-77.91
324.71,0,0.46794,1.326718,-1.239882,11.405,-79.716
324.72,0,0.410292,1.344388,-1.218046,8.905,-81.568
324.73,0,0.378735,1.422727,-1.20858,6.424,-83.904
324.74,0,0.34742,1.459647,-1.186629,4.165,-86.757
324.75,0,0.29195,1.374557,-1.124305,1.946,-89.667
324.76,0,0.211662,1.217638,-1.033507,-0.45,-92
324.77,0,0.11852,1.090544,-0.958545,-2.833,-93.47
324.78,0,0.025811,1.023009,-0.896896,-4.538,-94.15
324.79,0,-0.060935,0.960163,-0.811143,-5.621,-94.183
324.8,0,-0.134827,0.893494,-0.693005,-6.811,-93.615
324.81,0,-0.170181,0.865186,-0.578613,-8.726,-92.522
324.82,0,-0.14042,0.806187,-0.515868,-11.097,-90.952
324.83,0,-0.042029,0.676736,-0.496936,-12.963,-88.478
324.84,0,0.087995,0.532965,-0.509039,-13.255,-84.621
324.85,0,0.195444,0.496299,-0.550253,-11.186,-79.462
324.86,0,0.254685,0.634732,-0.607469,-7.014,-73.772
324.87,0,0.277554,0.86925,-0.681475,-2.12,-68.623
324.88,0,0.293262,1.073931,-0.772859,2.072,-64.748
324.89,0,0.312079,1.170258,-0.876588,4.664,-62.349
324.9,0,0.337177,1.205153,-0.973425,5.522,-61.125
324.91,0,0.383296,1.253412,-1.057382,5.066,-60.788
324.92,0,0.454054,1.297301,-1.136663,3.883,-61.102
324.93,0,0.528404,1.323355,-1.203841,2.295,-61.748
324.94,0,0.588078,1.340707,-1.261171,-0.015,-62.712
324.95,0,0.631509,1.382392,-1.307137,-2.861,-64.083
324.96,0,0.656836,1.460106,-1.328948,-5.542,-65.894
324.97,0,0.662404,1.477751,-1.304385,-7.444,-67.966
324.98,0,0.644988,1.396087,-1.218122,-8.24,-69.862
324.99,0,0.608628,1.295225,-1.10215,-8.065,-71.166
325,0,0.564229,1.218428,-1.001428,-7.141,-71.829
325.01,0,0.525054,1.149836,-0.930071,-5.485,-71.968
325.02,0,0.497815,1.095793,-0.884016,-3.267,-71.668
325.03,0,0.480718,1.088493,-0.86474,-0.909,-71.094
325.04,0,0.471087,1.121668,-0.887965,1.28,-70.492
325.05,0,0.469201,1.146536,-0.933664,3.236,-70.029
325.06,0,0.470985,1.132204,-0.960418,4.7,-69.74
325.07,0,0.473023,1.103857,-0.97619,5.223,-69.598
325.08,0,0.476845,1.075434,-1.009607,4.424,-69.575
325.09,0,0.475087,1.020066,-1.069243,2.375,-69.546
325.1,0,0.464934,0.967832,-1.118903,-0.527,-69.225
325.11,0,0.460411,0.987516,-1.115158,-3.853,-68.684
325.12,0,0.460245,1.065688,-1.077396,-6.592,-68.185
325.13,0,0.439352,1.137567,-1.04868,-7.889,-67.74
325.14,0,0.388302,1.193177,-1.031048,-7.503,-67.332
325.15,0,0.324539,1.194133,-0.989643,-5.854,-66.885
325.16,0,0.270738,1.107386,-0.912362,-3.383,-66.24
325.17,0,0.253794,0.995109,-0.823042,-0.292,-65.199
325.18,0,0.271655,0.933855,-0.746946,3.014,-63.841
325.19,0,0.279618,0.897648,-0.687871,6.035,-62.508
325.2,0,0.256966,0.825998,-0.630515,8.329,-61.228
325.21,0,0.22081,0.743685,-0.575453,9.647,-59.905
325.22,0,0.170831,0.618221,-0.520798,10.25,-58.49
325.23,0,0.087282,0.372849,-0.455468,10.758,-56.885
325.24,0,0.015441,0.14823,-0.446295,11.125,-54.751
325.25,0,0.063203,0.225103,-0.625152,9.723,-52.405
325.26,0,0.267986,0.708879,-1.042858,5.407,-51.198
325.27,0,0.564458,1.40684,-1.556459,-1.169,-52.383
325.28,0,0.833362,2.008741,-1.94429,-7.927,-56.067
325.29,0,0.971693,2.319801,-2.111706,-12.144,-61.221
325.3,0,0.96215,2.351702,-2.051573,-12.321,-66.644
325.31,0,0.883532,2.299086,-1.838357,-8.553,-71.737
325.32,0,0.813347,2.228468,-1.601482,-2.154,-76.401
325.33,0,0.757406,2.088672,-1.386087,4.837,-80.519
325.34,0,0.692992,1.847211,-1.179699,10.49,-83.691
325.35,0,0.616004,1.533476,-0.961169,13.477,-85.699
325.36,0,0.547782,1.262317,-0.778134,13.404,-86.735
325.37,0,0.50123,1.074912,-0.696967,11.045,-87.246
325.38,0,0.470284,0.922988,-0.674086,7.728,-87.417
325.39,0,0.451467,0.775038,-0.663372,4.283,-87.209
325.4,0,0.449072,0.676953,-0.67922,1.154,-86.742
325.41,0,0.457226,0.66555,-0.731505,-1.096,-86.221
325.42,0,0.464424,0.711325,-0.80606,-2.249,-85.877
325.43,0,0.460717,0.756909,-0.851924,-2.8,-86.004
325.44,0,0.433096,0.763916,-0.813283,-2.867,-86.658
325.45,0,0.374964,0.745596,-0.679704,-1.577,-87.309
325.46,0,0.29888,0.728996,-0.503523,1.867,-87.188
325.47,0,0.233078,0.740411,-0.370021,7.323,-86.034
325.48,0,0.205241,0.795549,-0.317379,14.071,-84.162
325.49,0,0.22532,0.889086,-0.337126,20.781,-82.229
325.5,0,0.244786,0.887239,-0.413604,25.165,-80.675
325.51,0,0.232187,0.698547,-0.506147,24.086,-79.199
325.52,0,0.223434,0.448614,-0.608042,15.859,-77.526
325.53,0,0.230912,0.272853,-0.726741,2.173,-75.813
325.54,0,0.272305,0.357077,-0.835413,-12.725,-74.346
325.55,0,0.355764,0.710128,-0.969998,-23.916,-73.494
325.56,0,0.459252,1.230289,-1.195496,-26.778,-73.475
325.57,0,0.574523,1.802506,-1.426154,-19.637,-74.415
325.58,0,0.662404,2.10089,-1.513512,-7.03,-76.172
325.59,0,0.687374,2.004868,-1.470616,4.005,-78.525
325.6,0,0.673564,1.73292,-1.420854,10.498,-81.166
325.61,0,0.650963,1.464234,-1.435237,13.558,-83.751
325.62,0,0.626273,1.19463,-1.497727,14.958,-86.007
325.63,0,0.608603,0.868893,-1.568931,15.087,-87.702
325.64,0,0.598805,0.481827,-1.614731,13.729,-88.528
325.65,0,0.570383,0.081116,-1.599685,11.112,-87.954
325.66,0,0.504364,-0.277528,-1.499702,7.429,-85.867
325.67,0,0.407884,-0.555948,-1.335445,3.236,-82.536
325.68,0,0.282866,-0.75487,-1.146842,-0.752,-78.203
325.69,0,0.118457,-0.882041,-0.946799,-4.186,-72.956
325.7,0,-0.062337,-0.882169,-0.728639,-6.794,-67.041
325.71,0,-0.188527,-0.74608,-0.495395,-8.397,-60.93
325.72,0,-0.205331,-0.488961,-0.280904,-9.111,-55.166
325.73,0,-0.140357,-0.151058,-0.128967,-9.267,-50.297
325.74,0,-0.077472,0.125247,-0.072898,-8.807,-46.618
325.75,0,-0.056311,0.275401,-0.131897,-7.057,-43.882
325.76,0,-0.055878,0.30376,-0.281452,-3.739,-41.434
325.77,0,-0.056247,0.23476,-0.459302,0.345,-38.86
325.78,0,-0.046195,0.105118,-0.621228,4.121,-36.153
325.79,0,-0.026193,-0.059547,-0.751558,7.151,-33.382
325.8,0,-0.009975,-0.236021,-0.866982,9.445,-30.576
325.81,0,-0.008421,-0.432765,-0.993465,11.017,-27.505
325.82,0,-0.017619,-0.64193,-1.123974,11.815,-24.067
325.83,0,-0.021021,-0.822049,-1.224492,11.961,-20.251
325.84,0,-0.010256,-0.97024,-1.262317,11.509,-16.09
325.85,0,0.01139,-1.12377,-1.252227,9.858,-11.729
325.86,0,0.032462,-1.287109,-1.249628,6.421,-7.267
325.87,0,0.049877,-1.391425,-1.289492,1.957,-2.849
325.88,0,0.072223,-1.377041,-1.365116,-1.671,1.44
325.89,0,0.099678,-1.274242,-1.441149,-3.253,5.506
325.9,0,0.113717,-1.147874,-1.49109,-3.142,9.231
325.91,0,0.088632,-1.012652,-1.512837,-2.128,12.544
325.92,0,0.002675,-0.857988,-1.516264,-0.83,15.426
325.93,0,-0.136866,-0.700101,-1.496402,0.277,17.72
325.94,0,-0.269731,-0.570892,-1.413274,1.014,19.36
325.95,0,-0.3298,-0.504529,-1.237946,1.45,20.478
325.96,0,-0.296753,-0.518352,-1.002613,1.812,21.374
325.97,0,-0.204681,-0.609647,-0.784274,2.259,22.388
325.98,0,-0.117272,-0.763852,-0.648772,2.506,23.66
325.99,0,-0.086747,-0.91263,-0.614234,2.335,25.288
326,0,-0.131553,-0.977438,-0.651791,1.882,27.224
326.01,0,-0.232709,-0.943856,-0.718804,1.366,29.194
326.02,0,-0.344324,-0.867033,-0.768732,0.983,31.01
326.03,0,-0.408355,-0.824227,-0.763929,0.716,32.558
326.04,0,-0.398431,-0.819832,-0.723071,0.426,34.041
326.05,0,-0.333992,-0.8168,-0.697961,0.231,35.552
326.06,0,-0.255042,-0.779803,-0.699439,0.423,37.001
326.07,0,-0.201649,-0.750564,-0.716893,0.948,38.287
326.08,0,-0.180933,-0.77872,-0.762553,1.389,39.403
326.09,0,-0.177685,-0.843859,-0.846649,1.528,40.548
326.1,0,-0.183367,-0.910795,-0.939702,1.713,41.798
326.11,0,-0.189902,-0.975565,-1.007186,2.496,43.26
326.12,0,-0.173761,-1.093041,-1.057611,3.743,45.037
326.13,0,-0.124113,-1.24071,-1.112763,4.845,47.131
326.14,0,-0.05961,-1.323036,-1.168436,5.185,49.454
326.15,0,-0.005249,-1.353396,-1.194133,4.461,51.898
326.16,0,0.025276,-1.389666,-1.175596,3.024,54.444
326.17,0,0.039813,-1.433658,-1.146778,1.659,57.136
326.18,0,0.048437,-1.463877,-1.14618,0.74,59.89
326.19,0,0.054043,-1.458577,-1.163455,0.154,62.584
326.2,0,0.055483,-1.439939,-1.170946,-0.317,65.216
326.21,0,0.050552,-1.408827,-1.153747,-0.914,67.761
326.22,0,0.048055,-1.362033,-1.110788,-1.679,70.154
