Time_s,Ax_g,Ay_g,Az_g,RollRate_deg_s,YawRate_deg_s
65.81,0.608909272850261,-0.968392242396735,-0.747802968069699,7.34,-94.475
65.82,0.539441727284461,-1.00929516592941,-0.727778062439976,6.66399999999755,-93.232999999998
65.83,0.477939160196419,-1.07916401065856,-0.724558973995775,4.942,-91.827
65.84,0.451128608280032,-1.13328660604973,-0.775382036935467,2.963,-90.55
65.85,0.457616712200465,-1.11550779319425,-0.852485164206133,1.591,-89.645
65.86,0.478706867660662,-1.02087595383739,-0.895141348650387,1.102,-89.178
65.87,0.492466580346946,-0.918235115627812,-0.874338564018097,0.797,-89
65.88,0.486107108375711,-0.832137822446065,-0.818351786920464,0.005,-88.81
65.89,0.470252329825441,-0.807586159852189,-0.815956889582511,-1.171,-88.407
65.9,0.474880599491607,-0.931332587717588,-0.960414134369048,-2.38,-88.064
65.91,0.520263483636942,-1.09568359685598,-1.21538376766331,-3.312,-88.489
65.92,0.593624760009248,-1.12051663422386,-1.42887207208822,-3.56,-90.026
65.93,0.66235328793139,-1.01895740634799,-1.51152567813672,-3.16,-92.323
65.94,0.707980178554562,-0.902831937077751,-1.4846230799364,-2.701,-94.786
65.95,0.725920174033116,-0.830050347591975,-1.39528941130194,-2.639,-96.951
65.96,0.707542897522816,-0.866420358305937,-1.3015131429353,-3.13300000000124,-98.6030000000017
65.97,0.662238016625506,-1.00572860146967,-1.25736712227057,-4.004,-99.778
65.98,0.620109496583149,-1.12916081689134,-1.23753684170409,-4.516,-100.525
65.99,0.595303723842057,-1.16463559414335,-1.17488573993921,-3.97,-100.788
66,0.576132391738897,-1.13127077255448,-1.06214907996772,-2.551,-100.627
66.01,0.550460132226189,-1.07299852497268,-0.950560390662433,-1.078,-100.259
66.02,0.520154845562731,-1.01104131585202,-0.869993795268442,0.054,-99.795
66.03,0.489825562467012,-0.96234892476277,-0.802185376682932,1.098,-99.115
66.04,0.457930654020678,-0.948160632533997,-0.735312966176764,2.376,-98.081
66.05,0.429509512255921,-0.953978689620857,-0.687599353494337,3.864,-96.843
66.06,0.419642169008888,-0.953326360032771,-0.679418178537764,5.479,-95.705
66.07,0.430608589061144,-0.928170406497702,-0.698741366538931,7.26100000000191,-94.840999999999
66.08,0.44036423872879,-0.885964250841982,-0.709823809431783,8.602,-94.149
66.09,0.428339411309622,-0.843243781347707,-0.708450216393493,8.184,-93.456
66.1,0.400920051840852,-0.821534635224437,-0.711960396472364,5.669,-92.642
66.11,0.375584319975903,-0.844158135137015,-0.722388621057887,2.132,-91.618
66.12,0.359803663914795,-0.889001954590239,-0.74206184315062,-1.258,-90.465
66.13,0.354954644629402,-0.91331533542814,-0.780214339197701,-3.997,-89.416
66.14,0.360860407092776,-0.914359651072949,-0.829842153941465,-5.791,-88.577
66.15,0.367424971284168,-0.918172955357033,-0.863789476606831,-6.215,-87.822
66.16,0.364506397488618,-0.937772410132772,-0.87558303790097,-5.205,-87.043
66.17,0.356499519900581,-0.978042393288779,-0.885980498260371,-3.022,-86.221
66.18,0.34820206011114,-1.0292275590864,-0.910909199978628,-0.075,-85.357
66.19,0.339954228838129,-1.0755066351742,-0.965735012858009,2.647,-84.465
66.2,0.340618341999647,-1.09328500811256,-1.06413314691534,3.993,-83.688
66.21,0.363083824508153,-1.08527404039611,-1.18877142248076,3.84899999999883,-83.2480000000001
66.22,0.404918916798542,-1.06508665682975,-1.30284418559581,3.024,-83.326
66.23,0.445836288606827,-1.04595944828684,-1.37666291437273,2.17,-83.987
66.24,0.472139624669396,-1.02103595059094,-1.39625001136897,1.625,-85.2
66.25,0.481869229288896,-0.980328937427941,-1.36625522551047,1.634,-86.778
66.26,0.469883596380837,-0.935545735243656,-1.30506726578559,1.992,-88.365
66.27,0.429275961602494,-0.907997996822932,-1.23276853604136,1.749,-89.638
66.28,0.365863528859921,-0.93667681986771,-1.16072677446181,0.065,-90.308
66.29,0.297654890981044,-1.01529903700099,-1.09884761806733,-2.825,-90.259
66.3,0.244530537833647,-1.08327126371504,-1.05468862684353,-5.778,-89.678
66.31,0.223583889182245,-1.09014688724463,-1.02458132241757,-7.651,-88.834
66.32,0.22691790359763,-1.03913808780277,-1.00220853739798,-7.93999999999841,-87.8669999999986
66.33,0.218119273381426,-0.980491444469543,-0.976237697067377,-6.824,-86.895
66.34,0.174604069467969,-0.949398975910375,-0.933215386460147,-4.737,-86.086
66.35,0.115378044629552,-0.920987951272401,-0.886076444376814,-2.104,-85.608
66.36,0.0778943741229433,-0.874562492635048,-0.868316581733972,0.48,-85.495
66.37,0.0766324498170898,-0.826376231112533,-0.889763981765643,2.315,-85.649
66.38,0.0924080488178766,-0.794977746877154,-0.926507076775562,2.96,-86.012
66.39,0.0972158432599675,-0.773613502162929,-0.952876949056275,2.299,-86.595
66.4,0.0878507161494328,-0.763231502570178,-0.951630007595146,0.463,-87.243
66.41,0.0846525839021856,-0.767018328187257,-0.914018252418802,-2.131,-87.771
66.42,0.0948771721808005,-0.763451164750549,-0.854634289987674,-4.791,-88.291
66.43,0.110687536191733,-0.732259633875668,-0.80063889205441,-6.604,-88.968
66.44,0.125916456693691,-0.698949935611358,-0.772752702602557,-6.938,-89.765
66.45,0.131982001034551,-0.696494504750075,-0.774557075516053,-5.844,-90.566
66.46,0.125195471015707,-0.708233590959431,-0.779898960617528,-3.87399999999697,-91.2820000000009
66.47,0.117541282080106,-0.697240457634571,-0.759828402394212,-1.739,-91.937
66.48,0.119595953127297,-0.687920835774211,-0.731731770256362,0.01,-92.537
66.49,0.127726933778734,-0.711438925535969,-0.727592847982459,1.166,-92.993
66.5,0.134826815463956,-0.755669097955417,-0.737063844320103,1.707,-93.253
66.51,0.13460236914352,-0.804717833828578,-0.740930784550721,1.63,-93.427
66.52,0.134138901612389,-0.860589912759363,-0.749999399634473,1.113,-93.579
66.53,0.154248582501165,-0.909055356309273,-0.785663679037314,0.327,-93.692
